time	state	geography	geography_name	grade	N_dtap	N_polio	N_mmr	N_hep_b	N_varicella	N_personal_exempt	N_medical_exempt	N_full_exempt	pct_dtap	pct_polio	pct_mmr	pct_hep_b	pct_varicella	pct_personal_exempt	pct_medical_exempt	pct_full_exempt	N_full_medical_exempt	pct_full_medical_exempt	N_partial_medical_exempt_utd	pct_partial_medical_exempt_utd	N_full_religious_exempt	pct_full_religious_exempt	N_partial_religious_exempt_utd	pct_partial_religious_exempt_utd
2022-12-28	Alabama	01019	Cherokee	9th grade	NA	NA	NA	NA	NA	4.00	0.00	4.00	NA	NA	NA	NA	NA	1.26	0.00	1.26	0.00	0.00	0.00	0.00	4.00	1.26	0.00	0.00
2022-12-28	Alabama	01021	Chilton	9th grade	NA	NA	NA	NA	NA	5.00	0.00	5.00	NA	NA	NA	NA	NA	0.72	0.00	0.72	0.00	0.00	0.00	0.00	5.00	0.72	0.00	0.00
2022-12-28	Alabama	01023	Choctaw	9th grade	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	NA	NA	NA	0.00	0.00	0.00	0.00	0.00	1.00	0.74	0.00	0.00	0.00	0.00
2022-12-28	Alabama	01025	Clarke	9th grade	NA	NA	NA	NA	NA	1.00	1.00	1.00	NA	NA	NA	NA	NA	0.26	0.26	0.26	1.00	0.26	0.00	0.00	1.00	0.26	0.00	0.00
2022-12-28	Alabama	01027	Clay	9th grade	NA	NA	NA	NA	NA	1.00	0.00	1.00	NA	NA	NA	NA	NA	0.51	0.00	0.51	0.00	0.00	0.00	0.00	1.00	0.51	0.00	0.00
2022-12-28	Alabama	01029	Cleburne	9th grade	NA	NA	NA	NA	NA	3.00	0.00	3.00	NA	NA	NA	NA	NA	1.44	0.00	1.44	0.00	0.00	0.00	0.00	3.00	1.44	0.00	0.00
2022-12-28	Alabama	01031	Coffee	9th grade	NA	NA	NA	NA	NA	10.00	0.00	10.00	NA	NA	NA	NA	NA	1.03	0.00	1.03	0.00	0.00	3.00	0.31	10.00	1.03	0.00	0.00
2022-12-28	Alabama	01033	Colbert	9th grade	NA	NA	NA	NA	NA	3.00	2.00	3.00	NA	NA	NA	NA	NA	0.46	0.30	0.46	2.00	0.30	0.00	0.00	3.00	0.46	0.00	0.00
2022-12-28	Alabama	01035	Conecuh	9th grade	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	NA	NA	NA	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
2022-12-28	Alabama	01037	Coosa	9th grade	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	NA	NA	NA	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
2022-12-28	Alabama	01039	Covington	9th grade	NA	NA	NA	NA	NA	3.00	0.00	3.00	NA	NA	NA	NA	NA	0.67	0.00	0.67	0.00	0.00	1.00	0.22	3.00	0.67	0.00	0.00
2022-12-28	Alabama	01041	Crenshaw	9th grade	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	NA	NA	NA	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
2022-12-28	Alabama	01043	Cullman	9th grade	NA	NA	NA	NA	NA	14.00	0.00	14.00	NA	NA	NA	NA	NA	1.39	0.00	1.39	0.00	0.00	0.00	0.00	14.00	1.39	0.00	0.00
2022-12-28	Alabama	01045	Dale	9th grade	NA	NA	NA	NA	NA	3.00	0.00	3.00	NA	NA	NA	NA	NA	0.57	0.00	0.57	0.00	0.00	0.00	0.00	3.00	0.57	0.00	0.00
2022-12-28	Alabama	01047	Dallas	9th grade	NA	NA	NA	NA	NA	1.00	0.00	1.00	NA	NA	NA	NA	NA	0.18	0.00	0.18	0.00	0.00	1.00	0.18	1.00	0.18	0.00	0.00
2022-12-28	Alabama	01049	Dekalb	9th grade	NA	NA	NA	NA	NA	2.00	0.00	2.00	NA	NA	NA	NA	NA	0.20	0.00	0.20	0.00	0.00	0.00	0.00	2.00	0.20	0.00	0.00
2022-12-28	Alabama	01051	Elmore	9th grade	NA	NA	NA	NA	NA	11.00	1.00	11.00	NA	NA	NA	NA	NA	0.86	0.08	0.86	1.00	0.08	1.00	0.08	11.00	0.86	0.00	0.00
2022-12-28	Alabama	01053	Escambia	9th grade	NA	NA	NA	NA	NA	1.00	1.00	1.00	NA	NA	NA	NA	NA	0.24	0.24	0.24	1.00	0.24	0.00	0.00	1.00	0.24	0.00	0.00
2022-12-28	Alabama	01055	Etowah	9th grade	NA	NA	NA	NA	NA	11.00	2.00	11.00	NA	NA	NA	NA	NA	0.93	0.17	0.93	2.00	0.17	0.00	0.00	11.00	0.93	0.00	0.00
2022-12-28	Alabama	01057	Fayette	9th grade	NA	NA	NA	NA	NA	0.00	1.00	0.00	NA	NA	NA	NA	NA	0.00	0.53	0.00	1.00	0.53	0.00	0.00	0.00	0.00	0.00	0.00
2022-12-28	Alabama	01059	Franklin	9th grade	NA	NA	NA	NA	NA	1.00	0.00	1.00	NA	NA	NA	NA	NA	0.22	0.00	0.22	0.00	0.00	0.00	0.00	1.00	0.22	0.00	0.00
2022-12-28	Alabama	01061	Geneva	9th grade	NA	NA	NA	NA	NA	2.00	1.00	2.00	NA	NA	NA	NA	NA	0.59	0.29	0.59	1.00	0.29	1.00	0.29	2.00	0.59	0.00	0.00
2022-12-28	Alabama	01063	Greene	9th grade	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	NA	NA	NA	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
2022-12-28	Alabama	01065	Hale	9th grade	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	NA	NA	NA	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
2022-12-28	Alabama	01067	Henry	9th grade	NA	NA	NA	NA	NA	0.00	1.00	0.00	NA	NA	NA	NA	NA	0.00	0.44	0.00	1.00	0.44	0.00	0.00	0.00	0.00	0.00	0.00
2022-12-28	Alabama	01069	Houston	9th grade	NA	NA	NA	NA	NA	2.00	0.00	2.00	NA	NA	NA	NA	NA	0.14	0.00	0.14	0.00	0.00	3.00	0.20	2.00	0.14	0.00	0.00
2022-12-28	Alabama	01071	Jackson	9th grade	NA	NA	NA	NA	NA	12.00	0.00	12.00	NA	NA	NA	NA	NA	1.93	0.00	1.93	0.00	0.00	1.00	0.16	12.00	1.93	0.00	0.00
2022-12-28	Alabama	01073	Jefferson	9th grade	NA	NA	NA	NA	NA	60.00	2.00	60.00	NA	NA	NA	NA	NA	0.69	0.02	0.69	2.00	0.02	3.00	0.03	60.00	0.69	0.00	0.00
2022-12-28	Alabama	01075	Lamar	9th grade	NA	NA	NA	NA	NA	1.00	0.00	1.00	NA	NA	NA	NA	NA	0.60	0.00	0.60	0.00	0.00	0.00	0.00	1.00	0.60	0.00	0.00
2022-12-28	Alabama	01077	Lauderdale	9th grade	NA	NA	NA	NA	NA	18.00	1.00	18.00	NA	NA	NA	NA	NA	1.74	0.10	1.74	1.00	0.10	1.00	0.10	18.00	1.74	0.00	0.00
2022-12-28	Alabama	01079	Lawrence	9th grade	NA	NA	NA	NA	NA	3.00	1.00	3.00	NA	NA	NA	NA	NA	0.75	0.25	0.75	1.00	0.25	1.00	0.25	3.00	0.75	0.00	0.00
2022-12-28	Alabama	01081	Lee	9th grade	NA	NA	NA	NA	NA	11.00	1.00	11.00	NA	NA	NA	NA	NA	0.50	0.05	0.50	1.00	0.05	1.00	0.05	11.00	0.50	0.00	0.00
2022-12-28	Alabama	01083	Limestone	9th grade	NA	NA	NA	NA	NA	26.00	3.00	26.00	NA	NA	NA	NA	NA	1.40	0.16	1.40	3.00	0.16	0.00	0.00	26.00	1.40	1.00	0.05
2022-12-28	Alabama	01085	Lowndes	9th grade	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	NA	NA	NA	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
2022-12-28	Alabama	01087	Macon	9th grade	NA	NA	NA	NA	NA	6.00	0.00	6.00	NA	NA	NA	NA	NA	3.45	0.00	3.45	0.00	0.00	0.00	0.00	6.00	3.45	0.00	0.00
2022-12-28	Alabama	01089	Madison	9th grade	NA	NA	NA	NA	NA	56.00	3.00	56.00	NA	NA	NA	NA	NA	1.10	0.06	1.10	3.00	0.06	2.00	0.04	56.00	1.10	0.00	0.00
2022-12-28	Alabama	01091	Marengo	9th grade	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	NA	NA	NA	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
2022-12-28	Alabama	01093	Marion	9th grade	NA	NA	NA	NA	NA	7.00	0.00	7.00	NA	NA	NA	NA	NA	1.75	0.00	1.75	0.00	0.00	0.00	0.00	7.00	1.75	0.00	0.00
2022-12-28	Alabama	01095	Marshall	9th grade	NA	NA	NA	NA	NA	12.00	0.00	12.00	NA	NA	NA	NA	NA	0.78	0.00	0.78	0.00	0.00	0.00	0.00	12.00	0.78	0.00	0.00
2022-12-28	Alabama	01097	Mobile	9th grade	NA	NA	NA	NA	NA	79.00	3.00	79.00	NA	NA	NA	NA	NA	1.23	0.05	1.23	3.00	0.05	4.00	0.06	79.00	1.23	0.00	0.00
2022-12-28	Alabama	01099	Monroe	9th grade	NA	NA	NA	NA	NA	1.00	0.00	1.00	NA	NA	NA	NA	NA	0.34	0.00	0.34	0.00	0.00	1.00	0.34	1.00	0.34	0.00	0.00
2022-12-28	Alabama	01101	Montgomery	9th grade	NA	NA	NA	NA	NA	13.00	2.00	13.00	NA	NA	NA	NA	NA	0.39	0.06	0.39	2.00	0.06	2.00	0.06	13.00	0.39	0.00	0.00
2022-12-28	Alabama	01103	Morgan	9th grade	NA	NA	NA	NA	NA	12.00	0.00	12.00	NA	NA	NA	NA	NA	0.70	0.00	0.70	0.00	0.00	0.00	0.00	12.00	0.70	0.00	0.00
2022-12-28	Alabama	01105	Perry	9th grade	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	NA	NA	NA	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
2022-12-28	Alabama	01107	Pickens	9th grade	NA	NA	NA	NA	NA	1.00	0.00	1.00	NA	NA	NA	NA	NA	0.47	0.00	0.47	0.00	0.00	0.00	0.00	1.00	0.47	0.00	0.00
2022-12-28	Alabama	01109	Pike	9th grade	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	NA	NA	NA	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
2022-12-28	Alabama	01111	Randolph	9th grade	NA	NA	NA	NA	NA	2.00	0.00	2.00	NA	NA	NA	NA	NA	0.70	0.00	0.70	0.00	0.00	0.00	0.00	2.00	0.70	0.00	0.00
2022-12-28	Alabama	01113	Russell	9th grade	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	NA	NA	NA	0.00	0.00	0.00	0.00	0.00	1.00	0.10	0.00	0.00	0.00	0.00
2022-12-28	Alabama	01117	Shelby	9th grade	NA	NA	NA	NA	NA	48.00	1.00	48.00	NA	NA	NA	NA	NA	1.39	0.03	1.39	1.00	0.03	0.00	0.00	48.00	1.39	0.00	0.00
2022-12-28	Alabama	01115	St. Clair	9th grade	NA	NA	NA	NA	NA	8.00	2.00	8.00	NA	NA	NA	NA	NA	0.66	0.17	0.66	2.00	0.17	0.00	0.00	8.00	0.66	0.00	0.00
2022-12-28	Alabama	01119	Sumter	9th grade	NA	NA	NA	NA	NA	2.00	0.00	2.00	NA	NA	NA	NA	NA	1.69	0.00	1.69	0.00	0.00	0.00	0.00	2.00	1.69	1.00	0.85
2022-12-28	Alabama	01121	Talladega	9th grade	NA	NA	NA	NA	NA	6.00	0.00	6.00	NA	NA	NA	NA	NA	0.58	0.00	0.58	0.00	0.00	0.00	0.00	6.00	0.58	1.00	0.10
2022-12-28	Alabama	01123	Tallapoosa	9th grade	NA	NA	NA	NA	NA	5.00	2.00	5.00	NA	NA	NA	NA	NA	1.08	0.43	1.08	2.00	0.43	0.00	0.00	5.00	1.08	0.00	0.00
2022-12-28	Alabama	01125	Tuscaloosa	9th grade	NA	NA	NA	NA	NA	18.00	4.00	18.00	NA	NA	NA	NA	NA	0.71	0.16	0.71	4.00	0.16	0.00	0.00	18.00	0.71	0.00	0.00
2022-12-28	Alabama	01127	Walker	9th grade	NA	NA	NA	NA	NA	3.00	2.00	3.00	NA	NA	NA	NA	NA	0.40	0.27	0.40	2.00	0.27	1.00	0.13	3.00	0.40	0.00	0.00
2022-12-28	Alabama	01129	Washington	9th grade	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	NA	NA	NA	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
2022-12-28	Alabama	01131	Wilcox	9th grade	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	NA	NA	NA	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
2022-12-28	Alabama	01133	Winston	9th grade	NA	NA	NA	NA	NA	6.00	0.00	6.00	NA	NA	NA	NA	NA	1.99	0.00	1.99	0.00	0.00	0.00	0.00	6.00	1.99	0.00	0.00
2022-12-28	Alabama	01	Total	9th grade	NA	NA	NA	NA	NA	591.00	41.00	591.00	NA	NA	NA	NA	NA	0.87	0.06	0.87	41.00	0.06	36.00	0.05	591.00	0.87	4.00	0.01
2024-04-09	Alabama	01001	Autauga	9th grade	NA	NA	NA	NA	NA	6.00	0.00	6.00	NA	NA	NA	NA	NA	0.83	0.00	0.83	0.00	0.00	0.00	0.00	6.00	0.83	0.00	0.00
2024-04-09	Alabama	01003	Baldwin	9th grade	NA	NA	NA	NA	NA	85.00	6.00	85.00	NA	NA	NA	NA	NA	2.81	0.20	2.81	6.00	0.20	2.00	0.07	85.00	2.81	0.00	0.00
2024-04-09	Alabama	01005	Barbour	9th grade	NA	NA	NA	NA	NA	12.00	0.00	12.00	NA	NA	NA	NA	NA	1.78	0.00	1.78	0.00	0.00	0.00	0.00	12.00	1.78	0.00	0.00
2024-04-09	Alabama	01007	Bibb	9th grade	NA	NA	NA	NA	NA	1.00	0.00	1.00	NA	NA	NA	NA	NA	0.57	0.00	0.57	0.00	0.00	0.00	0.00	1.00	0.57	0.00	0.00
2024-04-09	Alabama	01009	Blount	9th grade	NA	NA	NA	NA	NA	7.00	4.00	7.00	NA	NA	NA	NA	NA	1.02	0.58	1.02	4.00	0.58	0.00	0.00	7.00	1.02	0.00	0.00
2024-04-09	Alabama	01011	Bullock	9th grade	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	NA	NA	NA	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
2024-04-09	Alabama	01013	Butler	9th grade	NA	NA	NA	NA	NA	1.00	0.00	1.00	NA	NA	NA	NA	NA	0.40	0.00	0.40	0.00	0.00	0.00	0.00	1.00	0.40	0.00	0.00
2024-04-09	Alabama	01015	Calhoun	9th grade	NA	NA	NA	NA	NA	13.00	0.00	13.00	NA	NA	NA	NA	NA	0.96	0.00	0.96	0.00	0.00	0.00	0.00	13.00	0.96	1.00	0.07
2024-04-09	Alabama	01017	Chambers	9th grade	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	NA	NA	NA	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
2024-04-09	Alabama	01019	Cherokee	9th grade	NA	NA	NA	NA	NA	5.00	0.00	5.00	NA	NA	NA	NA	NA	1.42	0.00	1.42	0.00	0.00	1.00	0.28	5.00	1.42	0.00	0.00
2024-04-09	Alabama	01021	Chilton	9th grade	NA	NA	NA	NA	NA	3.00	1.00	3.00	NA	NA	NA	NA	NA	0.51	0.17	0.51	1.00	0.17	0.00	0.00	3.00	0.51	0.00	0.00
2024-04-09	Alabama	01023	Choctaw	9th grade	NA	NA	NA	NA	NA	0.00	1.00	0.00	NA	NA	NA	NA	NA	0.00	0.80	0.00	1.00	0.80	0.00	0.00	0.00	0.00	0.00	0.00
2024-04-09	Alabama	01025	Clarke	9th grade	NA	NA	NA	NA	NA	1.00	0.00	1.00	NA	NA	NA	NA	NA	0.35	0.00	0.35	0.00	0.00	0.00	0.00	1.00	0.35	0.00	0.00
2024-04-09	Alabama	01027	Clay	9th grade	NA	NA	NA	NA	NA	1.00	0.00	1.00	NA	NA	NA	NA	NA	0.63	0.00	0.63	0.00	0.00	0.00	0.00	1.00	0.63	0.00	0.00
2024-04-09	Alabama	01029	Cleburne	9th grade	NA	NA	NA	NA	NA	3.00	0.00	3.00	NA	NA	NA	NA	NA	1.60	0.00	1.60	0.00	0.00	0.00	0.00	3.00	1.60	0.00	0.00
2024-04-09	Alabama	01031	Coffee	9th grade	NA	NA	NA	NA	NA	12.00	1.00	12.00	NA	NA	NA	NA	NA	1.37	0.11	1.37	1.00	0.11	0.00	0.00	12.00	1.37	0.00	0.00
2024-04-09	Alabama	01033	Colbert	9th grade	NA	NA	NA	NA	NA	4.00	0.00	4.00	NA	NA	NA	NA	NA	0.60	0.00	0.60	0.00	0.00	0.00	0.00	4.00	0.60	0.00	0.00
2024-04-09	Alabama	01035	Conecuh	9th grade	NA	NA	NA	NA	NA	1.00	0.00	1.00	NA	NA	NA	NA	NA	1.10	0.00	1.10	0.00	0.00	0.00	0.00	1.00	1.10	0.00	0.00
2024-04-09	Alabama	01037	Coosa	9th grade	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	NA	NA	NA	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
2024-04-09	Alabama	01039	Covington	9th grade	NA	NA	NA	NA	NA	6.00	1.00	6.00	NA	NA	NA	NA	NA	1.18	0.20	1.18	1.00	0.20	0.00	0.00	6.00	1.18	0.00	0.00
2024-04-09	Alabama	01041	Crenshaw	9th grade	NA	NA	NA	NA	NA	2.00	1.00	2.00	NA	NA	NA	NA	NA	1.01	0.51	1.01	1.00	0.51	0.00	0.00	2.00	1.01	0.00	0.00
2024-04-09	Alabama	01043	Cullman	9th grade	NA	NA	NA	NA	NA	20.00	2.00	20.00	NA	NA	NA	NA	NA	1.96	0.20	1.96	2.00	0.20	1.00	0.10	20.00	1.96	0.00	0.00
2024-04-09	Alabama	01045	Dale	9th grade	NA	NA	NA	NA	NA	2.00	0.00	2.00	NA	NA	NA	NA	NA	0.36	0.00	0.36	0.00	0.00	1.00	0.18	2.00	0.36	0.00	0.00
2024-04-09	Alabama	01047	Dallas	9th grade	NA	NA	NA	NA	NA	1.00	0.00	1.00	NA	NA	NA	NA	NA	0.28	0.00	0.28	0.00	0.00	0.00	0.00	1.00	0.28	0.00	0.00
2024-04-09	Alabama	01049	Dekalb	9th grade	NA	NA	NA	NA	NA	8.00	0.00	8.00	NA	NA	NA	NA	NA	0.77	0.00	0.77	0.00	0.00	0.00	0.00	8.00	0.77	0.00	0.00
2024-04-09	Alabama	01051	Elmore	9th grade	NA	NA	NA	NA	NA	11.00	0.00	11.00	NA	NA	NA	NA	NA	0.97	0.00	0.97	0.00	0.00	0.00	0.00	11.00	0.97	0.00	0.00
2024-04-09	Alabama	01053	Escambia	9th grade	NA	NA	NA	NA	NA	2.00	1.00	2.00	NA	NA	NA	NA	NA	0.50	0.25	0.50	1.00	0.25	0.00	0.00	2.00	0.50	0.00	0.00
2024-04-09	Alabama	01055	Etowah	9th grade	NA	NA	NA	NA	NA	12.00	0.00	12.00	NA	NA	NA	NA	NA	0.98	0.00	0.98	0.00	0.00	0.00	0.00	12.00	0.98	0.00	0.00
2024-04-09	Alabama	01057	Fayette	9th grade	NA	NA	NA	NA	NA	1.00	0.00	1.00	NA	NA	NA	NA	NA	0.56	0.00	0.56	0.00	0.00	0.00	0.00	1.00	0.56	0.00	0.00
2024-04-09	Alabama	01059	Franklin	9th grade	NA	NA	NA	NA	NA	3.00	0.00	3.00	NA	NA	NA	NA	NA	0.64	0.00	0.64	0.00	0.00	0.00	0.00	3.00	0.64	0.00	0.00
2024-04-09	Alabama	01061	Geneva	9th grade	NA	NA	NA	NA	NA	2.00	0.00	2.00	NA	NA	NA	NA	NA	0.70	0.00	0.70	0.00	0.00	0.00	0.00	2.00	0.70	0.00	0.00
2024-04-09	Alabama	01063	Greene	9th grade	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	NA	NA	NA	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
2024-04-09	Alabama	01065	Hale	9th grade	NA	NA	NA	NA	NA	0.00	1.00	0.00	NA	NA	NA	NA	NA	0.00	0.64	0.00	1.00	0.64	0.00	0.00	0.00	0.00	0.00	0.00
2024-04-09	Alabama	01067	Henry	9th grade	NA	NA	NA	NA	NA	2.00	0.00	2.00	NA	NA	NA	NA	NA	0.97	0.00	0.97	0.00	0.00	0.00	0.00	2.00	0.97	0.00	0.00
2024-04-09	Alabama	01069	Houston	9th grade	NA	NA	NA	NA	NA	6.00	4.00	6.00	NA	NA	NA	NA	NA	0.46	0.31	0.46	4.00	0.31	0.00	0.00	6.00	0.46	1.00	0.08
2024-04-09	Alabama	01071	Jackson	9th grade	NA	NA	NA	NA	NA	10.00	0.00	10.00	NA	NA	NA	NA	NA	1.80	0.00	1.80	0.00	0.00	0.00	0.00	10.00	1.80	0.00	0.00
2024-04-09	Alabama	01073	Jefferson	9th grade	NA	NA	NA	NA	NA	63.00	1.00	63.00	NA	NA	NA	NA	NA	0.82	0.01	0.82	1.00	0.01	2.00	0.03	63.00	0.82	1.00	0.01
2024-04-09	Alabama	01075	Lamar	9th grade	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	NA	NA	NA	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
2024-04-09	Alabama	01077	Lauderdale	9th grade	NA	NA	NA	NA	NA	17.00	0.00	17.00	NA	NA	NA	NA	NA	1.65	0.00	1.65	0.00	0.00	0.00	0.00	17.00	1.65	0.00	0.00
2024-04-09	Alabama	01079	Lawrence	9th grade	NA	NA	NA	NA	NA	2.00	1.00	2.00	NA	NA	NA	NA	NA	0.55	0.27	0.55	1.00	0.27	0.00	0.00	2.00	0.55	0.00	0.00
2024-04-09	Alabama	01081	Lee	9th grade	NA	NA	NA	NA	NA	21.00	1.00	21.00	NA	NA	NA	NA	NA	1.08	0.05	1.08	1.00	0.05	0.00	0.00	21.00	1.08	0.00	0.00
2024-04-09	Alabama	01083	Limestone	9th grade	NA	NA	NA	NA	NA	14.00	2.00	14.00	NA	NA	NA	NA	NA	1.14	0.16	1.14	2.00	0.16	0.00	0.00	14.00	1.14	0.00	0.00
2024-04-09	Alabama	01085	Lowndes	9th grade	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	NA	NA	NA	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
2024-04-09	Alabama	01087	Macon	9th grade	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	NA	NA	NA	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
2024-04-09	Alabama	01089	Madison	9th grade	NA	NA	NA	NA	NA	59.00	5.00	59.00	NA	NA	NA	NA	NA	1.24	0.11	1.24	5.00	0.11	1.00	0.02	59.00	1.24	0.00	0.00
2024-04-09	Alabama	01091	Marengo	9th grade	NA	NA	NA	NA	NA	2.00	0.00	2.00	NA	NA	NA	NA	NA	0.79	0.00	0.79	0.00	0.00	0.00	0.00	2.00	0.79	0.00	0.00
2024-04-09	Alabama	01093	Marion	9th grade	NA	NA	NA	NA	NA	1.00	0.00	1.00	NA	NA	NA	NA	NA	0.30	0.00	0.30	0.00	0.00	0.00	0.00	1.00	0.30	0.00	0.00
2024-04-09	Alabama	01095	Marshall	9th grade	NA	NA	NA	NA	NA	9.00	0.00	9.00	NA	NA	NA	NA	NA	0.68	0.00	0.68	0.00	0.00	0.00	0.00	9.00	0.68	0.00	0.00
2024-04-09	Alabama	01097	Mobile	9th grade	NA	NA	NA	NA	NA	69.00	5.00	69.00	NA	NA	NA	NA	NA	1.36	0.10	1.36	5.00	0.10	2.00	0.04	69.00	1.36	0.00	0.00
2024-04-09	Alabama	01099	Monroe	9th grade	NA	NA	NA	NA	NA	5.00	0.00	5.00	NA	NA	NA	NA	NA	1.84	0.00	1.84	0.00	0.00	0.00	0.00	5.00	1.84	0.00	0.00
2024-04-09	Alabama	01101	Montgomery	9th grade	NA	NA	NA	NA	NA	21.00	1.00	21.00	NA	NA	NA	NA	NA	0.75	0.04	0.75	1.00	0.04	0.00	0.00	21.00	0.75	0.00	0.00
2024-04-09	Alabama	01103	Morgan	9th grade	NA	NA	NA	NA	NA	17.00	1.00	17.00	NA	NA	NA	NA	NA	1.13	0.07	1.13	1.00	0.07	0.00	0.00	17.00	1.13	0.00	0.00
2024-04-09	Alabama	01105	Perry	9th grade	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	NA	NA	NA	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
2024-04-09	Alabama	01107	Pickens	9th grade	NA	NA	NA	NA	NA	1.00	0.00	1.00	NA	NA	NA	NA	NA	0.53	0.00	0.53	0.00	0.00	0.00	0.00	1.00	0.53	0.00	0.00
2024-04-09	Alabama	01109	Pike	9th grade	NA	NA	NA	NA	NA	2.00	0.00	2.00	NA	NA	NA	NA	NA	0.56	0.00	0.56	0.00	0.00	0.00	0.00	2.00	0.56	0.00	0.00
2024-04-09	Alabama	01111	Randolph	9th grade	NA	NA	NA	NA	NA	4.00	1.00	4.00	NA	NA	NA	NA	NA	1.45	0.36	1.45	1.00	0.36	0.00	0.00	4.00	1.45	0.00	0.00
2024-04-09	Alabama	01113	Russell	9th grade	NA	NA	NA	NA	NA	1.00	0.00	1.00	NA	NA	NA	NA	NA	0.13	0.00	0.13	0.00	0.00	0.00	0.00	1.00	0.13	0.00	0.00
2024-04-09	Alabama	01117	Shelby	9th grade	NA	NA	NA	NA	NA	46.00	4.00	46.00	NA	NA	NA	NA	NA	1.55	0.13	1.55	4.00	0.13	0.00	0.00	46.00	1.55	0.00	0.00
2024-04-09	Alabama	01115	St. Clair	9th grade	NA	NA	NA	NA	NA	21.00	0.00	21.00	NA	NA	NA	NA	NA	1.92	0.00	1.92	0.00	0.00	0.00	0.00	21.00	1.92	0.00	0.00
2024-04-09	Alabama	01119	Sumter	9th grade	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	NA	NA	NA	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.91
2024-04-09	Alabama	01121	Talladega	9th grade	NA	NA	NA	NA	NA	6.00	1.00	6.00	NA	NA	NA	NA	NA	0.68	0.11	0.68	1.00	0.11	0.00	0.00	6.00	0.68	0.00	0.00
2024-04-09	Alabama	01123	Tallapoosa	9th grade	NA	NA	NA	NA	NA	3.00	0.00	3.00	NA	NA	NA	NA	NA	0.73	0.00	0.73	0.00	0.00	0.00	0.00	3.00	0.73	0.00	0.00
2024-04-09	Alabama	01125	Tuscaloosa	9th grade	NA	NA	NA	NA	NA	21.00	0.00	21.00	NA	NA	NA	NA	NA	0.85	0.00	0.85	0.00	0.00	0.00	0.00	21.00	0.85	0.00	0.00
2024-04-09	Alabama	01127	Walker	9th grade	NA	NA	NA	NA	NA	3.00	0.00	3.00	NA	NA	NA	NA	NA	0.40	0.00	0.40	0.00	0.00	0.00	0.00	3.00	0.40	0.00	0.00
