time,geography,geography_name,school_id,school_name,district,school_type,pct_medical_exemptions,pct_immunized_polio,pct_immunized_measles,pct_immunized_mumps,pct_immunized_rubella,pct_immunized_diphtheria,pct_immunized_hepatitis_b,pct_immunized_varicella,pct_immunized_tdap,pct_immunized_meningococcal,pct_completely_immunized
12-31-2023,36055,Monroe County,262001997047,CRESTWOOD CHILDRENS CENTER,NA,Private School,0,100,100,100,100,100,100,100,97,100,98
12-31-2020,36001,Albany County,10623060000,NORTH COLONIE CENTRAL SCHOOL DISTRICT,NORTH COLONIE CENTRAL SCHOOL,School District,0,99.7,100,100,100,100,100,99.6,100,100,99
12-31-2020,36013,Chautauqua County,60800808602,CENTRAL CHRISTIAN ACADEMY SCHOOL,NA,Private School,0,100,100,100,100,100,100,100,100,100,100
12-31-2023,36059,Nassau County,280405177211,NOTRE DAME SCHOOL,NA,Private School,0,100,100,100,100,100,100,100,99,100,100
12-31-2022,36103,Suffolk County,580234020001,EAST MORICHES MIDDLE SCHOOL,EAST MORICHES U F SCH,Public School,0,99.3,100,100,100,100,100,99.7,100,100,100
12-31-2022,36013,Chautauqua County,62301040002,BROCTON ES + MS,BROCTON CENTRAL SCHOOL,Public School,0,100,100,100,100,100,100,99.7,99,100,100
12-31-2022,36029,Erie County,140101060005,ALDEN MIDDLE SCHOOL,ALDEN CENTRAL SCHOOL,Public School,0,99.9,100,100,100,100,100,100,100,100,99
12-31-2022,36059,Nassau County,280226030000,ISLAND TREES UNION FREE SCHOOL,ISLAND TREES UNION FREE SCHOOL,School District,0,99.8,100,100,100,100,100,99.7,99,100,99
12-31-2021,36059,Nassau County,280201860947,EVERGREEN CHARTER SCHOOL,NA,Private School,0,100,100,100,100,100,100,100,100,98,99
12-31-2021,36103,Suffolk County,580104030000,LINDENHURST UNION FREE SCHOOL,LINDENHURST UNION FREE SCHOOL,School District,0,99,99,99,99,95,99,98.9,100,100,94
12-31-2023,36059,Nassau County,280518030000,PLAINEDGE UNION FREE SCHOOL,PLAINEDGE UNION FREE SCHOOL,School District,0,99.9,100,100,100,100,100,99.6,100,100,99
12-31-2024,36069,Ontario County,430700010005,GENEVA MIDDLE SCHOOL,GENEVA CITY SCHOOLS,Public School,0,100,100,100,100,100,100,100,100,100,84
12-31-2020,36117,Wayne County,651501996411,PATH LIGHT ACADEMY,NA,Private School,0,100,100,100,100,100,100,100,100,100,100
12-31-2020,36103,Suffolk County,580224030001,BARTON AVENUE SCHOOL,PATCHOGUE-MEDFORD U F SCH,Public School,0,99.3,99,99,99,99,100,99.3,NA,NA,99
12-31-2020,36069,Ontario County,431701060000,VICTOR CENTRAL SCHOOL,VICTOR CENTRAL SCHOOL,School District,0,99.8,100,100,100,100,100,99.9,100,100,100
12-31-2023,36083,Rensselaer County,490202040002,TAMARAC S H S,BRUNSWICK CENTRAL SCHOOL,Public School,0,100,100,100,100,100,100,100,100,98,99
12-31-2024,36077,Otsego County,472506040000,WORCESTER CENTRAL SCHOOL,WORCESTER CENTRAL SCHOOL,School District,0,100,100,100,100,100,100,100,100,100,100
12-31-2023,36063,Niagara County,400301136456,ST PETER SCHOOL,NA,Private School,1,98.9,100,100,100,99,99,99.4,95,100,98
12-31-2021,36097,Schuyler County,550301060002,WATKINS GLEN ELEM SCHOOL,WATKINS GLEN CENTRAL SCHOOL,Public School,0,100,100,100,100,100,100,100,97,NA,100
12-31-2023,36067,Onondaga County,421800807821,FAITH HERITAGE SCHOOL,NA,Private School,0,98,98,98,98,98,98,98.5,97,100,98
12-31-2023,36103,Suffolk County,580512030002,EAST ELEMENTARY SCHOOL,BRENTWOOD UNION FREE SCHOOL,Public School,0,98,99,99,99,98,99,97,NA,NA,96
12-31-2020,36071,Orange County,441903997088,TUXEDO PARK SCHOOL,NA,Private School,0,100,100,100,100,100,100,100,100,100,100
12-31-2020,36103,Suffolk County,580305020001,SAG HARBOR ELEM SCHOOL,SAG HARBOR UNION FREE SCHOOL,Public School,0,97.2,98,98,98,96,98,98,NA,NA,96
12-31-2024,36009,Cattaraugus County,43011020001,RANDOLPH ACADEMY RANDOLPH CAMPUS,RANDOLPH ACADEMY UFSD,Public School,0,100,100,100,100,100,100,100,100,100,100
12-31-2020,36047,Kings County,332000228527,BNOS YERUSHALAYIM,NA,Private School,1,98.8,99,99,99,99,99,99.3,100,98,98
12-31-2021,36111,Ulster County,621601060003,CAHILL SCHOOL,SAUGERTIES CENTRAL SCHOOL,Public School,0,100,100,100,100,99,99,99.2,98,NA,98
12-31-2023,36017,Chenango County,81200050002,STANFORD J GIBSON PRIMARY SCHOOL,NORWICH CITY SCHOOL,Public School,0,99.4,100,100,100,99,100,99.7,NA,NA,99
12-31-2023,36103,Suffolk County,580203020008,COMSEWOGUE S H S,BROOKHAVEN-COMSEWOGUE UNION FREE SCHOOL,Public School,0,99,100,100,100,100,100,99.7,99,100,99
12-31-2021,36047,Kings County,332100226952,YESHIVA KARLIN STOLIN,NA,Private School,0,99.8,100,100,100,100,100,99.8,100,99,100
12-31-2021,36103,Suffolk County,580201060000,THREE VILLAGE CENTRAL SCHOOL,THREE VILLAGE CENTRAL SCHOOL,School District,0,99.9,100,100,100,100,100,99.9,100,100,100
12-31-2020,36055,Monroe County,261001060007,CANAL VIEW ES,SPENCERPORT CENTRAL SCHOOL,Public School,0,99.8,100,100,100,100,100,99.8,NA,NA,99
12-31-2020,36061,New York County,310300999860,GREAT TOMORROWS USA SCH.,NA,Private School,0,100,100,100,100,100,100,100,100,100,100
12-31-2020,36111,Ulster County,621201060000,ONTEORA CENTRAL SCHOOL,ONTEORA CENTRAL SCHOOL,School District,1,96.2,100,100,100,97,97,98.4,99,100,95
12-31-2023,36045,Jefferson County,220301060007,INDIAN RIVER HIGH SCHOOL,INDIAN RIVER CENTRAL SCHOOL,Public School,0,100,100,100,100,100,100,100,100,100,100
12-31-2022,36029,Erie County,140101060006,ALDEN SENIOR HIGH SCHOOL,ALDEN CENTRAL SCHOOL,Public School,0,99.6,99,99,99,100,100,99,100,100,99
12-31-2020,36091,Saratoga County,521800999102,WALDORF SCHOOL OF SARATOGA SPRINGS,NA,Private School,1,89.60000000000001,98,98,98,91,88,97.39999999999999,100,100,86
12-31-2023,36077,Otsego County,470202040002,GILBERTSVILLE-MOUNT UPTON ELEMENTARY SCHOOL,GILBERTSVILLE-MT UPTON CSD,Public School,0,100,100,100,100,100,100,100,100,NA,100
12-31-2023,36059,Nassau County,280215226230,SHULAMITH SCHOOL FOR GIRLS,NA,Private School,0,100,100,100,100,100,100,100,99,97,98
12-31-2022,36007,Broome County,30101060002,CHENANGO FORKS MIDDLE SCHOOL,CHENANGO FORKS CENTRAL SCHOOL,Public School,0,100,100,100,100,100,100,100,99,99,99
12-31-2021,36067,Onondaga County,420411997121,MANLIUS-PEBBLE HILL SCHOOL,NA,Private School,0,100,100,100,100,100,100,100,100,100,100
12-31-2020,36061,New York County,310200996806,NIGHTINGALE BAMFORD SCHOOL,NA,Private School,0,100,100,100,100,100,100,100,100,100,99
12-31-2022,36087,Rockland County,500401060002,RICHARD P CONNOR ELEMENTARY SCHOOL,RAMAPO CENTRAL SCHOOLS,Public School,0,100,100,100,100,100,100,99.5,NA,NA,100
12-31-2023,36083,Rensselaer County,491302060000,AVERILL PARK CENTRAL SCHOOL,AVERILL PARK CENTRAL SCHOOL,School District,0,100,100,100,100,100,100,99.9,100,100,100
12-31-2023,36029,Erie County,140301030004,EAST AURORA MS,EAST AURORA UNION FREE SCHOOL,Public School,0,100,100,100,100,100,100,99.8,100,100,100
12-31-2022,36059,Nassau County,280211030008,SCHOOL 8,OCEANSIDE UNION FREE SCHOOL,Public School,0,95.8,100,100,100,100,100,99.5,90,NA,98
12-31-2023,36013,Chautauqua County,62201060001,FREDONIA ES,FREDONIA CENTRAL SCHOOL,Public School,0,100,100,100,100,100,100,100,NA,NA,100
12-31-2022,36103,Suffolk County,580402060005,GOOSEHILL PRIMARY CTR,COLD SPRING HARBOR CENTRAL SCH,Public School,0,96.39999999999999,100,100,100,100,100,100,NA,NA,100
12-31-2023,36009,Cattaraugus County,43011020000,RANDOLPH ACADEMY UFSD,RANDOLPH ACADEMY UFSD,School District,0,100,100,100,100,100,100,100,100,100,100
12-31-2023,36047,Kings County,332200226487,CROWN HEIGHTS YESHIVA,NA,Private School,0,97.5,98,98,98,96,100,97.1,95,91,78
12-31-2024,36029,Erie County,140600860814,KING CENTER CHARTER SCHOOL,0.0,Private School,0,98.76,100,100,100,98,100,99.75,96,94,97
12-31-2022,36089,St. Lawrence County,511101155007,ST JAMES SCHOOL,NA,Private School,0,99.5,100,100,100,100,100,100,100,NA,100
12-31-2020,36013,Chautauqua County,61700010007,MILTON J FLETCHER ES,JAMESTOWN CITY SCHOOL,Public School,0,100,100,100,100,100,100,99.5,NA,NA,100
12-31-2022,36055,Monroe County,261201060008,BAY TRAIL MIDDLE SCHOOL,PENFIELD CENTRAL SCHOOL,Public School,0,100,100,100,100,100,100,99.9,100,100,100
12-31-2021,36119,Westchester County,660403030002,DOBBS FERRY H S,DOBBS FERRY UNION FREE SCHOOL,Public School,0,100,100,100,100,100,100,100,100,99,100
12-31-2024,36119,Westchester County,662200010005,POST ROAD SCHOOL,WHITE PLAINS CITY SCHOOLS,Public School,0,99.83,100,100,100,100,100,99,NA,NA,99
12-31-2022,36103,Suffolk County,580205060015,CHIPPEWA ELEM SCHOOL,SACHEM CENT SCH AT HOLBROOK,Public School,0,100,100,100,100,100,100,99.8,NA,NA,99
12-31-2024,36067,Onondaga County,420807040004,C GRANT GRIMSHAW SCHOOL,LA FAYETTE CENTRAL SCHOOL,Public School,0,100,100,100,100,100,100,100,100,NA,100
12-31-2020,36001,Albany County,1.9e+10,ALBANY-SCHOHARIE-SCHENECTADY-SARATOGA BOCES,NA,BOCES School,0,100,100,100,100,100,100,100,99,97,98
12-31-2020,36055,Monroe County,260801060006,EASTRIDGE S H S,EAST IRONDEQUOIT CENTRAL SCHOOL,Public School,0,99.7,100,100,100,100,100,100,100,100,100
12-31-2021,36059,Nassau County,280517030005,LEE AVENUE SCHOOL,HICKSVILLE UNION FREE SCHOOL,Public School,0,100,100,100,100,100,100,100,NA,NA,100
12-31-2021,36045,Jefferson County,221301040001,LYME CENTRAL SCHOOL,LYME CENTRAL SCHOOL,Public School,0,99.4,99,99,99,99,100,99.7,98,96,96
12-31-2022,36055,Monroe County,260901060005,HONEOYE FALLS-LIMA MIDDLE SCH,HONEOYE FALLS-LIMA CENTRAL SCHOOL,Public School,0,99.8,100,100,100,100,100,99.6,100,100,99
12-31-2022,36029,Erie County,141401060001,HIGHLAND ES,LAKE SHORE CENTRAL SCHOOL,Public School,0,100,100,100,100,100,100,100,NA,NA,100
12-31-2022,36033,Franklin County,161201040005,SALMON RIVER MIDDLE SCHOOL,SALMON RIVER CENTRAL SCHOOL,Public School,0,99.7,100,100,100,100,100,99.7,100,100,99
12-31-2022,36075,Oswego County,460701040002,HANNIBAL HIGH SCHOOL,HANNIBAL CENTRAL SCHOOL,Public School,1,99.4,100,100,100,100,100,99.5,100,100,100
12-31-2023,36067,Onondaga County,420901060008,MAE E REYNOLDS SCHOOL,BALDWINSVILLE CENTRAL SCHOOL,Public School,0,100,100,100,100,100,100,100,NA,NA,100
12-31-2022,36045,Jefferson County,220401040003,DEXTER ELEM SCHOOL,GENERAL BROWN CENTRAL SCHOOL,Public School,0,100,100,100,100,100,100,100,NA,NA,100
12-31-2022,36019,Clinton County,90301060005,BEEKMANTOWN MS,BEEKMANTOWN CENTRAL SCHOOL,Public School,0,99.5,100,100,100,100,100,100,100,100,99
12-31-2020,36103,Suffolk County,580232030010,WILLIAM FLOYD MIDDLE SCHOOL,WILLIAM FLOYD UNION FREE SCHOOL,Public School,0,99.6,100,100,100,100,100,99.3,99,100,98
12-31-2023,36071,Orange County,441202226232,UTA OF KIRYAS JOEL - GOLDBERGER BOYS,NA,Private School,0,95.5,96,96,96,96,96,95.3,87,94,88
12-31-2022,36103,Suffolk County,580910080000,SAGAPONACK COMMON SCHOOL,SAGAPONACK COMMON SCHOOL,School District,0,100,100,100,100,100,100,100,NA,NA,100
12-31-2022,36059,Nassau County,280523030003,EAST LAKE ELEM SCHOOL,MASSAPEQUA UNION FREE SCHOOL,Public School,0,99.7,100,100,100,100,100,100,NA,NA,100
12-31-2021,36059,Nassau County,280404030006,SOUTH SALEM ES,PORT WASHINGTON U F S,Public School,0,100,100,100,100,100,100,100,NA,NA,100
12-31-2021,36029,Erie County,140702030003,MARYVALE PRIMARY SCHOOL,CHEEKTOWAGA-MARYVALE UNION FREE SCOOL,Public School,0,99.8,100,100,100,100,100,100,NA,NA,100
12-31-2023,36007,Broome County,3.9e+10,BROOME-TIOGA BOCES,NA,BOCES School,0,99.6,100,100,100,100,100,99.6,99,99,98
12-31-2021,36103,Suffolk County,580901999526,RAYNOR COUNTRY DAY SCHOOL,NA,Private School,0,95.7,93,93,93,96,98,92.60000000000001,91,NA,92
12-31-2021,36001,Albany County,10100860829,BRIGHTER CHOICE CHARTER SCHOOL FOR BOYS,NA,Private School,0,100,100,100,100,100,100,100,NA,NA,100
12-31-2022,36029,Erie County,140600010122,PS 32 BENNETT PARK MONTESSORI SCHOOL,BUFFALO CITY SCHOOLS,Public School,0,99.9,99,99,100,99,100,99.3,99,99,99
12-31-2024,36059,Nassau County,280217020003,POLK STREET SCHOOL,FRANKLIN SQ U F S,Public School,0,99.36,100,100,100,98,100,99.83999999999999,93,NA,98
12-31-2023,36081,Queens County,343000315808,QUEENS LUTHERAN SCHOOL,NA,Private School,0,100,100,100,100,100,100,100,100,92,98
12-31-2020,36119,Westchester County,660401030000,U F S OF THE TARRYTOWNS,U F S OF THE TARRYTOWNS,School District,0,97.5,97,97,97,97,97,95.1,95,94,94
12-31-2020,36047,Kings County,331700528070,ST MARKS DAY SCHOOL,NA,Private School,0,94.5,99,99,99,99,97,97.3,90,68,78
12-31-2024,36007,Broome County,31502060006,JOHNSON CITY SENIOR HIGH SCHOOL,JOHNSON CITY CENTRAL SCHOOL,Public School,0,99.15,100,100,100,NA,100,99.29,100,100,99
12-31-2022,36103,Suffolk County,580235060004,BELLPORT MIDDLE SCHOOL,SOUTH COUNTRY CENTRAL SCHOOL,Public School,0,99.2,100,100,100,99,100,99.4,99,100,99
12-31-2024,36117,Wayne County,6.501e+11,WAYNE-FINGER LAKES BOCES - NEWARK EDUCATION CENTER,0.0,BOCES School,1,100,99,99,99,100,100,99.15,100,100,99
12-31-2021,36003,Allegany County,21601040000,FRIENDSHIP CENTRAL SCHOOL DISTRICT,FRIENDSHIP CENTRAL SCHOOL,School District,0,100,100,100,100,100,100,100,100,100,100
12-31-2021,36111,Ulster County,620803040003,HIGHLAND MIDDLE SCHOOL,HIGHLAND CENTRAL SCHOOL,Public School,0,100,100,100,100,100,100,100,100,100,100
12-31-2024,36061,New York County,310200996152,QUAD PREPARATORY SCHOOL - LOWER,0.0,Private School,0,100,100,100,100,89,100,100,91,100,94
12-31-2023,36001,Albany County,10201805052,HELDERBERG CHRISTIAN SCHOOL,NA,Private School,0,100,100,100,100,100,100,100,100,100,100
12-31-2023,36033,Franklin County,161501060000,MALONE CENTRAL SCHOOL,MALONE CENTRAL SCHOOL,School District,0,100,100,100,100,100,100,100,99,100,100
12-31-2021,36027,Dutchess County,132101060002,FISHKILL ES,WAPPINGERS CENTRAL SCHOOL,Public School,1,99.7,100,100,100,100,100,99.4,100,NA,99
12-31-2020,36091,Saratoga County,521301115711,ST MARYS SCHOOL,NA,Private School,1,100,99,99,99,100,100,100,NA,NA,99
12-31-2020,36107,Tioga County,600601060007,OWEGO FREE ACADEMY,OWEGO APALACHIN CENTRAL SCHOOL,Public School,0,99.8,100,100,100,100,100,99.7,100,100,100
12-31-2022,36047,Kings County,331300606463,BROOKLYN FRIENDS SCOOL - UPPER,NA,Private School,0,99.7,38,38,38,38,38,37.5,37,22,30
12-31-2021,36087,Rockland County,500101060001,LITTLE TOR ELEM SCHOOL,CLARKSTOWN CENTRAL SCHOOL,Public School,0,99.7,100,100,100,100,100,99.7,NA,NA,100
12-31-2024,36055,Monroe County,261600227875,TALMUDICAL INST-UPSTATE N Y,0.0,Private School,0,98,100,100,100,NA,98,98,98,96,96
12-31-2022,36103,Suffolk County,580205060011,SENECA J H S,SACHEM CENT SCH AT HOLBROOK,Public School,0,100,100,100,100,100,100,100,100,100,100
12-31-2021,36007,Broome County,31401060000,WHITNEY POINT CENTRAL SCHOOL DISTRICT,WHITNEY POINT CENTRAL SCHOOL,School District,0,99.8,100,100,100,100,100,99.7,98,99,98
12-31-2023,36123,Yates County,680801659945,WOOD CORNER SCHOOL,NA,Private School,0,36,64,64,80,56.00000000000001,60,52,10,40,24
12-31-2024,36091,Saratoga County,521200050003,MECHANICVILLE JR/SR HIGH SCHOOL,MECHANICVILLE CITY SCHOOLS,Public School,0,100,100,100,100,100,100,100,100,100,98
12-31-2021,36001,Albany County,10623060008,SOUTHGATE SCHOOL,NORTH COLONIE CENTRAL SCHOOL,Public School,0,100,100,100,100,100,100,100,100,NA,100
12-31-2020,36013,Chautauqua County,60503040000,CHAUTAUQUA LAKE CENTRAL SCHOOL DISTRICT,CHAUTAUQUA LAKE CENTRAL SCHOOL,School District,0,99.9,100,100,100,100,100,100,100,100,100
12-31-2024,36083,Rensselaer County,491401040000,HOOSIC VALLEY CENTRAL SCHOOL,HOOSIC VALLEY CENTRAL SCHOOL,School District,0,99.89,100,100,100,100,100,99.89,100,99,99
12-31-2023,36103,Suffolk County,581002020000,OYSTERPONDS UNION FREE SCHOOL,OYSTERPONDS UNION FREE SCHOOL,School District,1,98.6,99,99,99,97,100,98.6,100,NA,96
12-31-2022,36067,Onondaga County,420401060002,FREMONT ELEM SCHOOL,EAST SYRACUSE-MINOA CENTRAL SCHOOL,Public School,0,98.4,99,99,100,99,100,99.1,NA,NA,99
12-31-2023,36103,Suffolk County,580603020001,LITTLE FLOWER SCHOOL,LITTLE FLOWER U F S,Public School,0,97,97,97,97,96,98,97,94,92,91
12-31-2021,36085,Richmond County,353100227017,JEWISH FOUNDATION SCHOOL,NA,Private School,0,100,98,98,98,100,100,98,100,100,96
12-31-2023,36055,Monroe County,261600010019,SCHOOL 19 DR CHARLES T LUNSFORD,ROCHESTER CITY SCHOOLS,Public School,0,97.8,98,98,98,99,98,98.5,98,95,97
12-31-2020,36085,Richmond County,353100147139,SS JOSEPH & THOMAS SCHOOL,NA,Private School,0,100,100,100,100,100,100,100,94,100,98
12-31-2023,36069,Ontario County,431401040001,HONEOYE ELEM SCHOOL,HONEOYE CENTRAL SCHOOL,Public School,0,100,100,100,100,100,100,100,NA,NA,100
12-31-2022,36079,Putnam County,480503040000,PUTNAM VALLEY CENTRAL SCHOOL,PUTNAM VALLEY CENTRAL SCHOOL,School District,0,99.8,100,100,100,100,100,99.8,100,93,96
12-31-2023,36063,Niagara County,400601060006,NEWFANE S H S,NEWFANE CENTRAL SCHOOL,Public School,1,100,99,99,100,100,100,99.8,100,99,98
12-31-2022,36119,Westchester County,662101147146,KENNEDY CATHOLIC HIGH SCHOOL,NA,Private School,0,99.8,100,100,100,100,100,99.8,100,100,100
12-31-2023,36055,Monroe County,260101809946,DESTINY SCHOOL AND PRESCHOOL,NA,Private School,0,96.39999999999999,96,97,97,96,97,97.1,100,94,94
12-31-2022,36029,Erie County,140600860814,KING CENTER CHARTER SCHOOL,NA,Private School,0,100,100,100,100,100,100,100,96,98,98
12-31-2021,36109,Tompkins County,610600977984,MACCORMICK SECURE CTR,NA,Private School,0,100,100,100,100,100,100,100,100,100,86
12-31-2023,36055,Monroe County,261301060006,JEFFERSON AVENUE SCHOOL,FAIRPORT CENTRAL SCHOOL,Public School,0,100,100,100,100,100,100,99.8,NA,NA,100
12-31-2024,36103,Suffolk County,580201060009,PAUL J GELINAS J H S,THREE VILLAGE CENTRAL SCHOOL,Public School,0,99.85000000000001,100,100,100,NA,100,100,100,100,100
12-31-2022,36047,Kings County,332000227945,TOMER DVORA HIGH SCHOOL FOR GIRLS - SITE 1,NA,Private School,0,100,100,100,100,100,100,100,100,100,100
12-31-2022,36063,Niagara County,400800010000,NIAGARA FALLS CITY SCHOOLS,NIAGARA FALLS CITY SCHOOLS,School District,0,100,100,100,100,100,100,99.7,99,99,99
12-31-2024,36087,Rockland County,500402060006,EAST RAMAPO EARLY CHILDHOOD,EAST RAMAPO CENTRAL SCHOOL,Public School,0,88.06,93,93,93,89,92,91.10000000000001,NA,NA,87
12-31-2023,36119,Westchester County,662300516461,THE CAROL AND FRANK BIONDI EDUCATION ES,NA,Private School,0,100,100,100,100,100,100,100,67,NA,90
12-31-2022,36047,Kings County,332000229839,YESHIVA NESIVOS CHAIM,NA,Private School,0,100,100,100,100,100,100,100,100,100,100
12-31-2021,36119,Westchester County,661901030002,RYE NECK S H S,RYE NECK UNION FREE SCHOOL,Public School,0,99.8,100,100,100,100,100,99.8,100,100,100
12-31-2020,36059,Nassau County,280225020002,NORMAN J. LEVY-LAKESIDE SCHOOL,MERRICK UNION FREE SCHOOL,Public School,0,99.8,100,100,100,100,99,99.5,97,NA,99
12-31-2020,36047,Kings County,332100206993,RABBINICAL ACADEMY MESIVTA RABBI CHAIM BERLIN,NA,Private School,0,100,100,100,100,100,100,100,100,100,100
12-31-2020,36055,Monroe County,261600010016,SCHOOL 16 JOHN WALTON SPENCER,ROCHESTER CITY SCHOOLS,Public School,0,100,100,100,100,100,100,99.7,100,NA,100
12-31-2022,36019,Clinton County,91402060002,MORRISONVILLE ES,SARANAC CENTRAL SCHOOL,Public School,0,99.7,100,100,100,100,100,99.7,NA,NA,100
12-31-2020,36109,Tompkins County,610600010012,SOUTH HILL SCHOOL,ITHACA CITY SCHOOLS-Attn: Judy Hoffman,Public School,0,97.8,100,100,100,98,98,100,NA,NA,98
12-31-2023,36091,Saratoga County,521800999102,WALDORF SCHOOL OF SARATOGA SPRINGS,NA,Private School,0,98.3,100,100,100,100,100,99.2,100,100,98
12-31-2022,36001,Albany County,10402060008,RAVENA MS,RAVENA COEYMANS SELKIRK CENTRAL SCHOOL,Public School,0,100,100,100,100,100,100,100,100,100,100
12-31-2023,36119,Westchester County,661905020003,BLIND BROOK-RYE MIDDLE SCHOOL,BLIND BROOK-RYE UFSD,Public School,0,100,100,100,100,100,100,100,98,100,98
12-31-2023,36055,Monroe County,261301060009,FAIRPORT X H S,FAIRPORT CENTRAL SCHOOL,Public School,0,99.9,100,100,100,100,100,99.9,100,98,99
12-31-2022,36119,Westchester County,661100996718,THORNTON DONOVAN SCHOOL,NA,Private School,0,100,100,100,100,100,100,100,100,100,100
12-31-2021,36029,Erie County,141401060004,JOHN T WAUGH INTRMD SCHOOL,LAKE SHORE CENTRAL SCHOOL,Public School,0,100,100,100,100,100,100,100,NA,NA,100
12-31-2023,36119,Westchester County,660406030000,EDGEMONT UFS GREENBURGH,EDGEMONT UFS GREENBURGH,School District,0,99.9,100,100,100,100,100,99.6,100,100,100
12-31-2020,36001,Albany County,10623060002,BLUE CREEK SCHOOL,NORTH COLONIE CENTRAL SCHOOL,Public School,0,99.5,100,100,100,100,100,99.5,100,NA,99
12-31-2021,36103,Suffolk County,580501030000,BAY SHORE UNION FREE SCHOOL,BAY SHORE UNION FREE SCHOOL,School District,0,99.7,100,100,100,100,100,99.5,100,100,99
12-31-2023,36059,Nassau County,280403030006,ROSLYN HEIGHTS ELEM SCHOOL,ROSLYN UNION FREE SCHOOL,Public School,0,99.1,100,100,100,99,100,99.7,NA,NA,99
12-31-2022,36083,Rensselaer County,490301060001,DONALD P SUTHERLAND SCHOOL,EAST GREENBUSH CENTRAL SCHOOL,Public School,0,100,100,100,100,100,100,99.6,NA,NA,100
12-31-2020,36103,Suffolk County,5.893e+11,WESTERN SUFFOLK BOCES-ATTN: MR. MICHAEL FLYNN,NA,BOCES School,2,98.5,99,99,98,99,99,98.4,98,98,98
12-31-2021,36029,Erie County,141201060005,EDEN MS,EDEN CENTRAL SCHOOL,Public School,0,100,100,100,100,100,100,100,NA,NA,100
12-31-2020,36115,Washington County,641001040000,HARTFORD CENTRAL SCHOOL,HARTFORD CENTRAL SCHOOL,School District,0,99.8,100,100,100,100,100,100,100,100,100
12-31-2021,36031,Essex County,151102155008,ST AGNES PAROCHIAL SCHOOL,NA,Private School,0,95.89999999999999,94,94,94,96,94,93.89999999999999,NA,NA,90
12-31-2022,36059,Nassau County,280217020001,JOHN STREET SCHOOL,FRANKLIN SQ U F S,Public School,0,100,100,100,100,100,100,100,98,NA,100
12-31-2020,36059,Nassau County,280523030011,MASSAPEQUA H S,MASSAPEQUA UNION FREE SCHOOL,Public School,1,99.6,100,100,100,100,100,99.1,100,100,99
12-31-2022,36007,Broome County,31601060026,TIOGA HILLS ES,VESTAL CENTRAL SCHOOL,Public School,0,99.5,100,100,100,100,100,100,NA,NA,100
12-31-2022,36027,Dutchess County,130801808737,MILLENNIAL KINGDOM FAMILY SCHOOL,NA,Private School,0,100,100,100,100,100,100,100,NA,NA,0
