time,county,geography_name,school_name,district,school_type,grade,n_students,n_complete,pct_complete,n_provisional,n_incomplete,n_waiver_total,pct_waiver_total,n_waiver_medical,pct_waiver_medical,n_waiver_religious,pct_waiver_religious,n_waiver_philosophical,pct_waiver_philosophical,geography,state
12-31-2023,Ottawa,Ottawa County,Pine Creek Elementary School,West Ottawa Public School District,Pub,Kindergarten,58.00,53.00,91.40,4.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,26139,MI
12-31-2023,Ottawa,Ottawa County,Holland Heights,Holland City School District,Pub,Kindergarten,33.00,31.00,93.90,0.00,0.00,2.00,6.10,0.00,0.00,2.00,6.10,0.00,0.00,26139,MI
12-31-2023,Kent,Kent County,East Leonard Elementary,Grand Rapids Public Schools,Pub,Kindergarten,41.00,37.00,90.20,1.00,0.00,3.00,7.30,0.00,0.00,2.00,4.90,1.00,2.40,26081,MI
12-31-2023,Kent,Kent County,Grandville Christian School,Grandville Public Schools,Priv,Kindergarten,68.00,65.00,95.60,0.00,1.00,2.00,2.90,0.00,0.00,0.00,0.00,2.00,2.90,26081,MI
12-31-2023,Berrien,Berrien County,Northside Child Development Center,Niles Community School District,Pub,Kindergarten,14.00,14.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,26021,MI
12-31-2023,Kalamazoo,Kalamazoo County,Kalamazoo Christian School,Kalamazoo Public School District,Priv,Kindergarten,118.00,93.00,78.80,2.00,4.00,19.00,16.10,1.00,0.80,6.00,5.10,12.00,10.20,26077,MI
12-31-2023,Van Buren,Van Buren County,Mattawan Early Elementary,Mattawan Consolidated School,Pub,Kindergarten,230.00,212.00,92.20,0.00,4.00,14.00,6.10,2.00,0.90,4.00,1.70,8.00,3.50,26159,MI
12-31-2023,Jackson,Jackson County,Hanover-Horton Elementary School,Hanover-Horton Schools,Pub,Kindergarten,100.00,93.00,93.00,0.00,0.00,7.00,7.00,0.00,0.00,1.00,1.00,6.00,6.00,26075,MI
12-31-2023,Kalamazoo,Kalamazoo County,Paramount Charter Academy,Paramount Charter Academy,Pub,Kindergarten,58.00,52.00,89.70,1.00,1.00,4.00,6.90,0.00,0.00,2.00,3.40,2.00,3.40,26077,MI
12-31-2023,Kent,Kent County,Knapp Charter Academy,Knapp Charter Academy,Pub,Kindergarten,82.00,72.00,87.80,1.00,1.00,8.00,9.80,0.00,0.00,4.00,4.90,4.00,4.90,26081,MI
12-31-2023,St. Joseph,St. Joseph County,Nottawa Community School,Nottawa Community School,Pub,Kindergarten,17.00,7.00,41.20,0.00,0.00,10.00,58.80,0.00,0.00,2.00,11.80,8.00,47.10,26149,MI
12-31-2023,Kent,Kent County,Vista Charter Academy,Vista Charter Academy,Pub,Kindergarten,92.00,88.00,95.70,0.00,1.00,3.00,3.30,1.00,1.10,1.00,1.10,1.00,1.10,26081,MI
12-31-2023,Kent,Kent County,Excel Charter Academy,Excel Charter Academy,Pub,Kindergarten,85.00,77.00,90.60,0.00,5.00,3.00,3.50,0.00,0.00,1.00,1.20,2.00,2.40,26081,MI
12-31-2023,Lenawee,Lenawee County,Lincoln Elementary School,Adrian City School District,Pub,Kindergarten,41.00,39.00,95.10,0.00,0.00,2.00,4.90,0.00,0.00,0.00,0.00,2.00,4.90,26091,MI
12-31-2023,Lenawee,Lenawee County,Ruth McGregor Elementary School,Sand Creek Community Schools,Pub,Kindergarten,67.00,59.00,88.10,0.00,2.00,6.00,9.00,0.00,0.00,3.00,4.50,3.00,4.50,26091,MI
12-31-2023,Muskegon,Muskegon County,Timberland Academy,Timberland Academy,Pub,Kindergarten,77.00,69.00,89.60,0.00,5.00,3.00,3.90,0.00,0.00,0.00,0.00,3.00,3.90,26121,MI
12-31-2023,Cass,Cass County,Marcellus Elementary School,Marcellus Community Schools,Pub,Kindergarten,33.00,26.00,78.80,1.00,1.00,5.00,15.20,0.00,0.00,2.00,6.10,3.00,9.10,26027,MI
12-31-2023,Allegan,Allegan County,Cooper Elementary,Plainwell Community Schools,Pub,Kindergarten,62.00,59.00,95.20,0.00,1.00,2.00,3.20,0.00,0.00,0.00,0.00,2.00,3.20,26005,MI
12-31-2023,Allegan,Allegan County,Alamo Elementary,Otsego Public Schools,Pub,Kindergarten,44.00,43.00,97.70,0.00,0.00,1.00,2.30,0.00,0.00,0.00,0.00,1.00,2.30,26005,MI
12-31-2023,Allegan,Allegan County,Douglas Elementary School,Saugatuck Public Schools,Pub,Kindergarten,70.00,64.00,91.40,0.00,2.00,4.00,5.70,0.00,0.00,1.00,1.40,3.00,4.30,26005,MI
12-31-2023,Allegan,Allegan County,Dorr Elementary,Wayland Union Schools,Pub,Kindergarten,114.00,110.00,96.50,0.00,0.00,4.00,3.50,0.00,0.00,3.00,2.60,1.00,0.90,26005,MI
12-31-2023,Allegan,Allegan County,Dix Street Elementary,Otsego Public Schools,Pub,Kindergarten,72.00,61.00,84.70,0.00,4.00,7.00,9.70,0.00,0.00,4.00,5.60,3.00,4.20,26005,MI
12-31-2023,Allegan,Allegan County,Dawson Elementary School,Allegan Public Schools,Pub,Kindergarten,44.00,42.00,95.50,0.00,0.00,2.00,4.50,0.00,0.00,1.00,2.30,1.00,2.30,26005,MI
12-31-2023,Allegan,Allegan County,Washington Street Elementary School,Otsego Public Schools,Pub,Kindergarten,63.00,62.00,98.40,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,26005,MI
12-31-2023,Allegan,Allegan County,Starr Elementary School,Plainwell Community Schools,Pub,Kindergarten,81.00,79.00,97.50,1.00,0.00,1.00,1.20,1.00,1.20,0.00,0.00,0.00,0.00,26005,MI
12-31-2023,Allegan,Allegan County,Bessie B Baker School,Wayland Union Schools,Pub,Kindergarten,177.00,164.00,92.70,0.00,5.00,8.00,4.50,0.00,0.00,2.00,1.10,6.00,3.40,26005,MI
12-31-2023,Allegan,Allegan County,Blue Star Elementary,Hamilton Community Schools,Pub,Kindergarten,39.00,36.00,92.30,0.00,0.00,3.00,7.70,0.00,0.00,0.00,0.00,3.00,7.70,26005,MI
12-31-2023,Jackson,Jackson County,Columbia Elementary School,Columbia School District,Pub,Kindergarten,97.00,89.00,91.80,0.00,0.00,8.00,8.20,0.00,0.00,0.00,0.00,8.00,8.20,26075,MI
12-31-2023,Allegan,Allegan County,Bentheim Elementary School,Hamilton Community Schools,Pub,Kindergarten,62.00,56.00,90.30,0.00,1.00,5.00,8.10,0.00,0.00,2.00,3.20,3.00,4.80,26005,MI
12-31-2023,Jackson,Jackson County,Jackson Christian Elementary School,Jackson Public Schools,Priv,Kindergarten,20.00,14.00,70.00,0.00,0.00,6.00,30.00,0.00,0.00,1.00,5.00,5.00,25.00,26075,MI
12-31-2023,Berrien,Berrien County,Stewart Elementary School,Lakeshore School District (Berrien),Pub,Kindergarten,63.00,58.00,92.10,0.00,2.00,3.00,4.80,1.00,1.60,1.00,1.60,1.00,1.60,26021,MI
12-31-2023,Berrien,Berrien County,Ruth Murdoch Elementary School,Berrien Springs Public Schools,Priv,Kindergarten,25.00,22.00,88.00,0.00,0.00,3.00,12.00,0.00,0.00,0.00,0.00,3.00,12.00,26021,MI
12-31-2023,Berrien,Berrien County,Ballard Elementary School,Niles Community School District,Pub,Kindergarten,139.00,127.00,91.40,3.00,6.00,3.00,2.20,0.00,0.00,0.00,0.00,3.00,2.20,26021,MI
12-31-2023,Berrien,Berrien County,Roosevelt Elementary School,Lakeshore School District (Berrien),Pub,Kindergarten,59.00,58.00,98.30,0.00,0.00,1.00,1.70,0.00,0.00,0.00,0.00,1.00,1.70,26021,MI
12-31-2023,Berrien,Berrien County,River Valley Elementary School,River Valley School District,Pub,Kindergarten,29.00,28.00,96.60,0.00,0.00,1.00,3.40,0.00,0.00,0.00,0.00,1.00,3.40,26021,MI
12-31-2023,Berrien,Berrien County,Lake Michigan Catholic School,St. Joseph Public Schools,Priv,Kindergarten,26.00,23.00,88.50,0.00,2.00,1.00,3.80,0.00,0.00,1.00,3.80,0.00,0.00,26021,MI
12-31-2023,Kent,Kent County,Challenger Elementary,Kentwood Public Schools,Pub,Kindergarten,52.00,47.00,90.40,2.00,2.00,1.00,1.90,0.00,0.00,1.00,1.90,0.00,0.00,26081,MI
12-31-2023,Kent,Kent County,Adams Christian School,Grandville Public Schools,Priv,Kindergarten,33.00,30.00,90.90,0.00,0.00,3.00,9.10,0.00,0.00,2.00,6.10,1.00,3.00,26081,MI
12-31-2023,Kent,Kent County,Holy Spirit School,Grand Rapids Public Schools,Priv,Kindergarten,48.00,47.00,97.90,0.00,0.00,1.00,2.10,0.00,0.00,0.00,0.00,1.00,2.10,26081,MI
12-31-2023,Kent,Kent County,Immaculate Heart of Mary School,Grand Rapids Public Schools,Priv,Kindergarten,24.00,23.00,95.80,0.00,0.00,1.00,4.20,0.00,0.00,1.00,4.20,0.00,0.00,26081,MI
12-31-2023,Kent,Kent County,Cross Creek Charter Academy,Cross Creek Charter Academy,Pub,Kindergarten,127.00,114.00,89.80,0.00,4.00,9.00,7.10,0.00,0.00,6.00,4.70,3.00,2.40,26081,MI
12-31-2023,Kent,Kent County,Zinser Elementary School,Kenowa Hills Public Schools,Pub,Kindergarten,69.00,65.00,94.20,0.00,3.00,1.00,1.40,0.00,0.00,0.00,0.00,1.00,1.40,26081,MI
12-31-2023,Kent,Kent County,Byron Center Charter School,Byron Center Charter School,Pub,Kindergarten,20.00,19.00,95.00,0.00,0.00,1.00,5.00,0.00,0.00,0.00,0.00,1.00,5.00,26081,MI
12-31-2023,Kent,Kent County,Our Lady of Consolation School,Rockford Public Schools,Priv,Kindergarten,24.00,22.00,91.70,0.00,0.00,2.00,8.30,0.00,0.00,2.00,8.30,0.00,0.00,26081,MI
12-31-2023,Kent,Kent County,Sacred Heart Academy,Grand Rapids Public Schools,Priv,Kindergarten,29.00,19.00,65.50,0.00,0.00,10.00,34.50,0.00,0.00,4.00,13.80,6.00,20.70,26081,MI
12-31-2023,Kent,Kent County,Southwood Elementary,Kentwood Public Schools,Pub,Kindergarten,69.00,64.00,92.80,1.00,3.00,1.00,1.40,0.00,0.00,1.00,1.40,0.00,0.00,26081,MI
12-31-2023,Kent,Kent County,St Anthony of Padua School,Grand Rapids Public Schools,Priv,Kindergarten,32.00,30.00,93.80,0.00,1.00,1.00,3.10,0.00,0.00,1.00,3.10,0.00,0.00,26081,MI
12-31-2023,Kent,Kent County,Brookside Elementary School,Grand Rapids Public Schools,Pub,Kindergarten,51.00,47.00,92.20,0.00,0.00,4.00,7.80,0.00,0.00,0.00,0.00,4.00,7.80,26081,MI
12-31-2023,Kent,Kent County,West MI Academy of Environmental Science,West MI Academy of Environmental Science,Pub,Kindergarten,55.00,55.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,26081,MI
12-31-2023,Kent,Kent County,East Oakview Elementary,Northview Public School District,Pub,Kindergarten,67.00,61.00,91.00,1.00,0.00,5.00,7.50,0.00,0.00,2.00,3.00,3.00,4.50,26081,MI
12-31-2023,Kent,Kent County,Anchor Point Christian School,Godwin Heights Public Schools,Priv,Kindergarten,8.00,6.00,75.00,0.00,0.00,2.00,25.00,0.00,0.00,2.00,25.00,0.00,0.00,26081,MI
12-31-2023,Kent,Kent County,Explorer Elementary,Kentwood Public Schools,Pub,Kindergarten,64.00,59.00,92.20,0.00,4.00,1.00,1.60,0.00,0.00,1.00,1.60,0.00,0.00,26081,MI
12-31-2023,Ottawa,Ottawa County,West,Holland City School District,Pub,Kindergarten,44.00,43.00,97.70,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,26139,MI
12-31-2023,Ottawa,Ottawa County,Jefferson Elementary School,Holland City School District,Pub,Kindergarten,39.00,36.00,92.30,0.00,0.00,3.00,7.70,0.00,0.00,0.00,0.00,3.00,7.70,26139,MI
12-31-2023,Berrien,Berrien County,Howard-Ellis Elementary School,Niles Community School District,Pub,Kindergarten,87.00,85.00,97.70,0.00,0.00,2.00,2.30,0.00,0.00,1.00,1.10,1.00,1.10,26021,MI
12-31-2023,Berrien,Berrien County,Clarke School,St. Joseph Public Schools,Pub,Kindergarten,83.00,80.00,96.40,0.00,0.00,3.00,3.60,0.00,0.00,0.00,0.00,3.00,3.60,26021,MI
12-31-2023,Berrien,Berrien County,Brown School,St. Joseph Public Schools,Pub,Kindergarten,80.00,77.00,96.30,1.00,0.00,2.00,2.50,0.00,0.00,0.00,0.00,2.00,2.50,26021,MI
12-31-2023,Berrien,Berrien County,Merritt Elementary School,Brandywine Public School District,Pub,Kindergarten,116.00,108.00,93.10,0.00,7.00,1.00,0.90,0.00,0.00,1.00,0.90,0.00,0.00,26021,MI
12-31-2023,Berrien,Berrien County,Hollywood Elementary School,Lakeshore School District (Berrien),Pub,Kindergarten,67.00,64.00,95.50,0.00,0.00,3.00,4.50,0.00,0.00,2.00,3.00,1.00,1.50,26021,MI
12-31-2023,Berrien,Berrien County,Grace Christian School,Watervliet School District,Priv,Kindergarten,15.00,12.00,80.00,0.00,1.00,2.00,13.30,0.00,0.00,2.00,13.30,0.00,0.00,26021,MI
12-31-2023,Berrien,Berrien County,New Buffalo Elementary School,New Buffalo Area Schools,Pub,Kindergarten,26.00,26.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,26021,MI
12-31-2023,Berrien,Berrien County,Coloma Elementary School,Coloma Community Schools,Pub,Kindergarten,99.00,83.00,83.80,3.00,2.00,11.00,11.10,0.00,0.00,7.00,7.10,4.00,4.00,26021,MI
12-31-2023,Allegan,Allegan County,Hamilton Elementary School,Hamilton Community Schools,Pub,Kindergarten,71.00,71.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,26005,MI
12-31-2023,St. Joseph,St. Joseph County,Eastside Elementary School,Constantine Public School District,Pub,Kindergarten,94.00,83.00,88.30,3.00,3.00,5.00,5.30,0.00,0.00,2.00,2.10,3.00,3.20,26149,MI
12-31-2023,Hillsdale,Hillsdale County,Waldron Area School,Waldron Area Schools,Pub,Kindergarten,8.00,8.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,26059,MI
12-31-2023,Kent,Kent County,Endeavor Elementary,Kentwood Public Schools,Pub,Kindergarten,105.00,99.00,94.30,2.00,3.00,1.00,1.00,0.00,0.00,1.00,1.00,0.00,0.00,26081,MI
12-31-2023,Kent,Kent County,North Oakview Elementary School,Northview Public School District,Pub,Kindergarten,94.00,92.00,97.90,0.00,1.00,1.00,1.10,0.00,0.00,1.00,1.10,0.00,0.00,26081,MI
12-31-2023,Kent,Kent County,Assumption Blessed Virgin Mary,Rockford Public Schools,Priv,Kindergarten,20.00,18.00,90.00,0.00,0.00,2.00,10.00,0.00,0.00,1.00,5.00,1.00,5.00,26081,MI
12-31-2023,Kent,Kent County,Marshall Elementary School,Byron Center Public Schools,Pub,Kindergarten,84.00,81.00,96.40,0.00,0.00,3.00,3.60,0.00,0.00,2.00,2.40,1.00,1.20,26081,MI
12-31-2023,Kent,Kent County,Holy Trinity Evang Lutheran School,Wyoming Public Schools,Priv,Kindergarten,8.00,7.00,87.50,0.00,0.00,1.00,12.50,0.00,0.00,0.00,0.00,1.00,12.50,26081,MI
12-31-2023,Kent,Kent County,New Branches School,New Branches School,Pub,Kindergarten,46.00,46.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,26081,MI
12-31-2023,Kent,Kent County,Godfrey Lee ECC School,Godfrey Lee Public Schools,Pub,Kindergarten,134.00,123.00,91.80,1.00,8.00,2.00,1.50,0.00,0.00,1.00,0.70,1.00,0.70,26081,MI
12-31-2023,Kent,Kent County,St John Vianney School,Kelloggsville Public Schools,Priv,Kindergarten,15.00,15.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,26081,MI
12-31-2023,Kent,Kent County,Potters House School,Godfrey Lee Public Schools,Priv,Kindergarten,35.00,31.00,88.60,0.00,1.00,3.00,8.60,2.00,5.70,1.00,2.90,0.00,0.00,26081,MI
12-31-2023,Kent,Kent County,Emmons Lake Elem School,Caledonia Community Schools,Pub,Kindergarten,48.00,47.00,97.90,0.00,0.00,1.00,2.10,0.00,0.00,0.00,0.00,1.00,2.10,26081,MI
12-31-2023,Kent,Kent County,Ridge Park Charter Academy,Ridge Park Charter Academy,Pub,Kindergarten,75.00,65.00,86.70,1.00,3.00,6.00,8.00,1.00,1.30,3.00,4.00,2.00,2.70,26081,MI
12-31-2023,Kent,Kent County,Brown Elementary School,Byron Center Public Schools,Pub,Kindergarten,135.00,131.00,97.00,0.00,0.00,4.00,3.00,0.00,0.00,3.00,2.20,1.00,0.70,26081,MI
12-31-2023,Kent,Kent County,GR Child Discovery Center,Grand Rapids Child Discovery Center,Pub,Kindergarten,48.00,45.00,93.80,0.00,1.00,2.00,4.20,0.00,0.00,1.00,2.10,1.00,2.10,26081,MI
12-31-2023,Kent,Kent County,West Elementary,Wyoming Public Schools,Pub,Kindergarten,73.00,69.00,94.50,0.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,26081,MI
12-31-2023,Kent,Kent County,Bushnell Elementary School,Lowell Area Schools,Pub,Kindergarten,107.00,97.00,90.70,1.00,3.00,6.00,5.60,0.00,0.00,2.00,1.90,4.00,3.70,26081,MI
12-31-2023,Kent,Kent County,Townline Elementary School,Kentwood Public Schools,Pub,Kindergarten,61.00,57.00,93.40,2.00,1.00,1.00,1.60,0.00,0.00,1.00,1.60,0.00,0.00,26081,MI
12-31-2023,Kent,Kent County,Alto Elementary School,Lowell Area Schools,Pub,Kindergarten,65.00,61.00,93.80,0.00,1.00,3.00,4.60,1.00,1.50,1.00,1.50,1.00,1.50,26081,MI
12-31-2023,Kent,Kent County,Zion Christian School,Byron Center Public Schools,Priv,Kindergarten,23.00,19.00,82.60,0.00,0.00,4.00,17.40,0.00,0.00,3.00,13.00,1.00,4.30,26081,MI
12-31-2023,Kent,Kent County,Grand Rapids Christian Elementary School - Evergreen Campus,Grand Rapids Public Schools,Priv,Kindergarten,35.00,33.00,94.30,0.00,1.00,1.00,2.90,0.00,0.00,1.00,2.90,0.00,0.00,26081,MI
12-31-2023,Kent,Kent County,Vanguard Charter Academy,Vanguard Charter Academy,Pub,Kindergarten,87.00,85.00,97.70,1.00,0.00,1.00,1.10,0.00,0.00,1.00,1.10,0.00,0.00,26081,MI
12-31-2023,Kalamazoo,Kalamazoo County,Kazoo School,Kalamazoo Public School District,Priv,Kindergarten,13.00,12.00,92.30,0.00,0.00,1.00,7.70,0.00,0.00,1.00,7.70,0.00,0.00,26077,MI
12-31-2023,Kent,Kent County,William C. Abney Academy,William C. Abney Academy District,Pub,Kindergarten,33.00,29.00,87.90,1.00,1.00,2.00,6.10,0.00,0.00,1.00,3.00,1.00,3.00,26081,MI
12-31-2023,Calhoun,Calhoun County,Mar Lee School,Mar Lee School District,Pub,Kindergarten,38.00,35.00,92.10,0.00,1.00,2.00,5.30,0.00,0.00,2.00,5.30,0.00,0.00,26025,MI
12-31-2023,Calhoun,Calhoun County,Pennfield North School,Pennfield School District,Pub,Kindergarten,54.00,49.00,90.70,0.00,1.00,4.00,7.40,0.00,0.00,1.00,1.90,3.00,5.60,26025,MI
12-31-2023,Calhoun,Calhoun County,Endeavor Charter Academy,Endeavor Charter Academy,Pub,Kindergarten,112.00,96.00,85.70,0.00,7.00,9.00,8.00,0.00,0.00,5.00,4.50,4.00,3.60,26025,MI
12-31-2023,Ionia,Ionia County,Twin Rivers Elementary School,Ionia Public Schools,Pub,Kindergarten,36.00,32.00,88.90,1.00,0.00,3.00,8.30,0.00,0.00,0.00,0.00,3.00,8.30,26067,MI
12-31-2023,Calhoun,Calhoun County,Beadle Lake Elementary,Harper Creek Community Schools,Pub,Kindergarten,72.00,63.00,87.50,0.00,3.00,6.00,8.30,1.00,1.40,0.00,0.00,5.00,6.90,26025,MI
12-31-2023,Muskegon,Muskegon County,Calvary Christian Schools,Fruitport Community Schools,Priv,Kindergarten,18.00,15.00,83.30,0.00,1.00,2.00,11.10,2.00,11.10,0.00,0.00,0.00,0.00,26121,MI
12-31-2023,Kent,Kent County,Rockford Christian School,Rockford Public Schools,Priv,Kindergarten,33.00,30.00,90.90,0.00,1.00,2.00,6.10,0.00,0.00,1.00,3.00,1.00,3.00,26081,MI
12-31-2023,Kent,Kent County,St Patrick School,Lowell Area Schools,Priv,Kindergarten,24.00,24.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,26081,MI
12-31-2023,Van Buren,Van Buren County,Davis Elementary School,Decatur Public Schools,Pub,Kindergarten,47.00,40.00,85.10,1.00,2.00,4.00,8.50,0.00,0.00,2.00,4.30,2.00,4.30,26159,MI
12-31-2023,Van Buren,Van Buren County,Lawton Elementary School,Lawton Community School District,Pub,Kindergarten,70.00,67.00,95.70,1.00,1.00,1.00,1.40,0.00,0.00,0.00,0.00,1.00,1.40,26159,MI
12-31-2023,Kent,Kent County,Byron Center Christian School,Byron Center Public Schools,Priv,Kindergarten,75.00,69.00,92.00,0.00,0.00,6.00,8.00,0.00,0.00,5.00,6.70,1.00,1.30,26081,MI
12-31-2023,Kent,Kent County,Ada Christian School,Forest Hills Public Schools,Priv,Kindergarten,71.00,59.00,83.10,0.00,3.00,9.00,12.70,0.00,0.00,4.00,5.60,5.00,7.00,26081,MI
12-31-2023,Kent,Kent County,St Thomas the Apostle School,Grand Rapids Public Schools,Priv,Kindergarten,38.00,33.00,86.80,0.00,2.00,3.00,7.90,0.00,0.00,1.00,2.60,2.00,5.30,26081,MI
12-31-2023,Kent,Kent County,West Kelloggsville Elementary,Kelloggsville Public Schools,Pub,Kindergarten,103.00,96.00,93.20,2.00,1.00,4.00,3.90,0.00,0.00,0.00,0.00,4.00,3.90,26081,MI
12-31-2023,Van Buren,Van Buren County,St Mary School,Paw Paw Public School District,Priv,Kindergarten,13.00,7.00,53.80,0.00,0.00,6.00,46.20,0.00,0.00,6.00,46.20,0.00,0.00,26159,MI
12-31-2023,Kalamazoo,Kalamazoo County,St. Augustine Cathedral School,Kalamazoo Public School District,Priv,Kindergarten,24.00,24.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,26077,MI
12-31-2023,Kent,Kent County,Lakeside School,East Grand Rapids Public Schools,Pub,Kindergarten,73.00,70.00,95.90,0.00,1.00,2.00,2.70,0.00,0.00,1.00,1.40,1.00,1.40,26081,MI
12-31-2023,Jackson,Jackson County,St Mary Star of the Sea School,Jackson Public Schools,Priv,Kindergarten,18.00,18.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,26075,MI
12-31-2023,Jackson,Jackson County,Paragon Charter Academy,Paragon Charter Academy,Pub,Kindergarten,101.00,90.00,89.10,0.00,1.00,10.00,9.90,0.00,0.00,1.00,1.00,9.00,8.90,26075,MI
12-31-2023,Ottawa,Ottawa County,Coopersville West Early Childhood Center,Coopersville Public School District,Pub,Kindergarten,160.00,150.00,93.80,3.00,0.00,7.00,4.40,0.00,0.00,2.00,1.30,5.00,3.10,26139,MI
12-31-2023,Ottawa,Ottawa County,Woodside Elementary School,West Ottawa Public School District,Pub,Kindergarten,66.00,64.00,97.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,26139,MI
12-31-2023,Jackson,Jackson County,St John the Evangelist School,Jackson Public Schools,Priv,Kindergarten,20.00,16.00,80.00,0.00,0.00,4.00,20.00,0.00,0.00,3.00,15.00,1.00,5.00,26075,MI
12-31-2023,Muskegon,Muskegon County,Oakridge Lower Elementary School,Oakridge Public Schools,Pub,Kindergarten,136.00,131.00,96.30,0.00,2.00,3.00,2.20,0.00,0.00,3.00,2.20,0.00,0.00,26121,MI
12-31-2023,Branch,Branch County,Jennings Elementary School,Quincy Community School District,Pub,Kindergarten,72.00,57.00,79.20,0.00,4.00,11.00,15.30,1.00,1.40,2.00,2.80,8.00,11.10,26023,MI
12-31-2023,Ottawa,Ottawa County,Robinson Elementary School,Grand Haven Area Public Schools,Pub,Kindergarten,33.00,32.00,97.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,26139,MI
12-31-2023,Ottawa,Ottawa County,Jeffers Elementary School,Spring Lake Public Schools,Pub,Kindergarten,73.00,72.00,98.60,0.00,0.00,1.00,1.40,0.00,0.00,0.00,0.00,1.00,1.40,26139,MI
12-31-2023,Kent,Kent County,Meadowlawn Elementary,Kentwood Public Schools,Pub,Kindergarten,83.00,78.00,94.00,1.00,0.00,4.00,4.80,0.00,0.00,2.00,2.40,2.00,2.40,26081,MI
12-31-2023,Kent,Kent County,Montessori Society of Greater G R,Grand Rapids Public Schools,Priv,Kindergarten,29.00,27.00,93.10,1.00,0.00,1.00,3.40,0.00,0.00,0.00,0.00,1.00,3.40,26081,MI
12-31-2023,Branch,Branch County,Pansophia Academy,Pansophia Academy,Pub,Kindergarten,13.00,9.00,69.20,3.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,26023,MI
12-31-2023,Muskegon,Muskegon County,Beach Elementary School,Fruitport Community Schools,Pub,Kindergarten,42.00,41.00,97.60,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,26121,MI
12-31-2023,Van Buren,Van Buren County,South Walnut Elementary School,Bangor Public Schools (Van Buren),Pub,Kindergarten,52.00,50.00,96.20,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,26159,MI
12-31-2023,Van Buren,Van Buren County,Covert Elementary School,Covert Public Schools,Pub,Kindergarten,33.00,29.00,87.90,3.00,0.00,1.00,3.00,0.00,0.00,1.00,3.00,0.00,0.00,26159,MI
12-31-2023,Van Buren,Van Buren County,Gobles Elementary School,Gobles Public School District,Pub,Kindergarten,52.00,47.00,90.40,1.00,2.00,2.00,3.80,0.00,0.00,1.00,1.90,1.00,1.90,26159,MI
12-31-2023,Van Buren,Van Buren County,Bert Goens Learning Center,Van Buren ISD,Pub,Kindergarten,7.00,7.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,26159,MI
12-31-2023,Ottawa,Ottawa County,Holmes Elementary School,Spring Lake Public Schools,Pub,Kindergarten,69.00,68.00,98.60,0.00,0.00,1.00,1.40,0.00,0.00,1.00,1.40,0.00,0.00,26139,MI
12-31-2023,Ottawa,Ottawa County,Waukazoo Elementary,West Ottawa Public School District,Pub,Kindergarten,68.00,63.00,92.60,1.00,0.00,4.00,5.90,0.00,0.00,1.00,1.50,3.00,4.40,26139,MI
