time,geography,geography_name,school_name,n_total_audited,n_hep_a,n_hep_b,n_dtap,n_tdap,n_polio,n_mmr_k,n_varicella,n_men_6th,n_medical_exempt,n_religious_exempt
12-31-2018,46009,Bon Homme County,Avon Middle School,32.00,21.00,31.00,10.00,21.00,10.00,10.00,10.00,21.00,0.00,0.00
12-31-2019,46009,Bon Homme County,Avon Middle School,36.00,25.00,36.00,13.00,23.00,13.00,13.00,13.00,23.00,0.00,0.00
12-31-2020,46009,Bon Homme County,Avon Middle School,28.00,16.00,28.00,12.00,16.00,12.00,12.00,12.00,16.00,0.00,0.00
12-31-2021,46009,Bon Homme County,Avon Middle School,30.00,25.00,30.00,13.00,17.00,13.00,13.00,13.00,17.00,0.00,0.00
12-31-2022,46009,Bon Homme County,Avon Middle School,42.00,35.00,40.00,22.00,14.00,22.00,22.00,22.00,14.00,0.00,2.00
12-31-2023,46009,Bon Homme County,Avon Middle School,29.00,24.00,28.00,7.00,20.00,7.00,7.00,7.00,20.00,0.00,2.00
12-31-2024,46009,Bon Homme County,Avon Middle School,17.00,15.00,16.00,0.00,16.00,0.00,0.00,0.00,16.00,0.00,1.00
12-31-2018,46009,Bon Homme County,Bon Homme Middle School,39.00,23.00,38.00,0.00,38.00,0.00,0.00,0.00,38.00,0.00,1.00
12-31-2019,46009,Bon Homme County,Bon Homme Middle School,40.00,29.00,39.00,0.00,39.00,0.00,0.00,0.00,39.00,0.00,1.00
12-31-2020,46009,Bon Homme County,Bon Homme Middle School,33.00,25.00,32.00,0.00,32.00,0.00,0.00,0.00,32.00,0.00,1.00
12-31-2021,46009,Bon Homme County,Bon Homme Middle School,38.00,17.00,38.00,0.00,38.00,0.00,0.00,0.00,38.00,0.00,0.00
12-31-2022,46009,Bon Homme County,Bon Homme Middle School,32.00,23.00,31.00,0.00,31.00,0.00,0.00,0.00,31.00,0.00,1.00
12-31-2023,46009,Bon Homme County,Bon Homme Middle School,39.00,32.00,39.00,0.00,38.00,0.00,0.00,0.00,37.00,1.00,1.00
12-31-2024,46009,Bon Homme County,Bon Homme Middle School,34.00,30.00,32.00,0.00,31.00,0.00,0.00,0.00,31.00,0.00,3.00
12-31-2018,46009,Bon Homme County,Dawson Colony School,NA,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
12-31-2019,46009,Bon Homme County,Dawson Colony School,2.00,2.00,2.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00,0.00
12-31-2020,46009,Bon Homme County,Dawson Colony School,2.00,2.00,2.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00,0.00
12-31-2021,46009,Bon Homme County,Dawson Colony School,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
12-31-2022,46009,Bon Homme County,Dawson Colony School,8.00,2.00,5.00,2.00,2.00,2.00,2.00,2.00,2.00,0.00,4.00
12-31-2023,46009,Bon Homme County,Dawson Colony School,5.00,3.00,5.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,5.00
12-31-2024,46009,Bon Homme County,Dawson Colony School,6.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00
12-31-2018,46009,Bon Homme County,Hutterische Colony Elementary,9.00,0.00,9.00,4.00,5.00,4.00,4.00,4.00,5.00,0.00,0.00
12-31-2019,46009,Bon Homme County,Hutterische Colony Elementary,11.00,5.00,11.00,5.00,6.00,5.00,5.00,5.00,6.00,0.00,0.00
12-31-2020,46009,Bon Homme County,Hutterische Colony Elementary,10.00,3.00,10.00,5.00,5.00,5.00,5.00,5.00,5.00,0.00,0.00
12-31-2021,46009,Bon Homme County,Hutterische Colony Elementary,9.00,2.00,9.00,4.00,5.00,4.00,4.00,4.00,5.00,0.00,0.00
12-31-2022,46009,Bon Homme County,Hutterische Colony Elementary,9.00,2.00,9.00,2.00,7.00,2.00,2.00,2.00,7.00,0.00,0.00
12-31-2023,46009,Bon Homme County,Hutterische Colony Elementary,7.00,3.00,7.00,3.00,4.00,3.00,3.00,3.00,4.00,0.00,0.00
12-31-2024,46009,Bon Homme County,Hutterische Colony Elementary,7.00,3.00,7.00,4.00,3.00,4.00,4.00,4.00,3.00,0.00,0.00
12-31-2018,46009,Bon Homme County,Scotland Elementary,21.00,13.00,19.00,20.00,0.00,20.00,20.00,20.00,0.00,0.00,1.00
12-31-2019,46009,Bon Homme County,Scotland Elementary,24.00,18.00,24.00,24.00,0.00,24.00,24.00,24.00,0.00,0.00,0.00
12-31-2020,46009,Bon Homme County,Scotland Elementary,17.00,13.00,16.00,16.00,0.00,16.00,15.00,16.00,0.00,0.00,1.00
12-31-2021,46009,Bon Homme County,Scotland Elementary,19.00,19.00,19.00,19.00,0.00,19.00,19.00,19.00,0.00,0.00,0.00
12-31-2022,46009,Bon Homme County,Scotland Elementary,17.00,17.00,17.00,17.00,0.00,17.00,17.00,17.00,0.00,0.00,0.00
12-31-2023,46009,Bon Homme County,Scotland Elementary,17.00,15.00,17.00,17.00,0.00,17.00,16.00,16.00,0.00,0.00,0.00
12-31-2024,46009,Bon Homme County,Scotland Elementary,22.00,20.00,21.00,21.00,0.00,21.00,21.00,21.00,0.00,0.00,1.00
12-31-2018,46009,Bon Homme County,Scotland Middle School,31.00,18.00,30.00,0.00,31.00,0.00,0.00,0.00,31.00,0.00,0.00
12-31-2019,46009,Bon Homme County,Scotland Middle School,19.00,13.00,19.00,0.00,19.00,0.00,0.00,0.00,19.00,0.00,0.00
12-31-2020,46009,Bon Homme County,Scotland Middle School,14.00,10.00,12.00,0.00,12.00,0.00,0.00,0.00,12.00,0.00,2.00
12-31-2021,46009,Bon Homme County,Scotland Middle School,12.00,8.00,12.00,0.00,12.00,0.00,0.00,0.00,12.00,0.00,0.00
12-31-2022,46009,Bon Homme County,Scotland Middle School,18.00,11.00,17.00,0.00,16.00,0.00,0.00,0.00,16.00,0.00,2.00
12-31-2023,46009,Bon Homme County,Scotland Middle School,20.00,10.00,19.00,0.00,17.00,0.00,0.00,0.00,17.00,0.00,3.00
12-31-2024,46009,Bon Homme County,Scotland Middle School,23.00,20.00,22.00,0.00,22.00,0.00,0.00,0.00,22.00,0.00,1.00
12-31-2018,46009,Bon Homme County,Springfield Elementary,9.00,4.00,9.00,9.00,0.00,9.00,9.00,9.00,0.00,0.00,0.00
12-31-2019,46009,Bon Homme County,Springfield Elementary,13.00,10.00,13.00,12.00,0.00,12.00,12.00,12.00,0.00,0.00,1.00
12-31-2020,46009,Bon Homme County,Springfield Elementary,5.00,5.00,5.00,5.00,0.00,5.00,5.00,5.00,0.00,0.00,0.00
12-31-2021,46009,Bon Homme County,Springfield Elementary,5.00,5.00,5.00,5.00,0.00,5.00,5.00,5.00,0.00,0.00,0.00
12-31-2022,46009,Bon Homme County,Springfield Elementary,9.00,8.00,9.00,8.00,0.00,8.00,8.00,8.00,0.00,0.00,1.00
12-31-2023,46009,Bon Homme County,Springfield Elementary,5.00,5.00,5.00,4.00,0.00,4.00,4.00,4.00,0.00,0.00,1.00
12-31-2024,46009,Bon Homme County,Springfield Elementary,10.00,10.00,10.00,10.00,0.00,10.00,10.00,10.00,0.00,0.00,0.00
12-31-2018,46009,Bon Homme County,Tabor Elementary,11.00,6.00,9.00,9.00,0.00,9.00,9.00,9.00,0.00,0.00,2.00
12-31-2019,46009,Bon Homme County,Tabor Elementary,10.00,10.00,10.00,10.00,0.00,10.00,10.00,10.00,0.00,0.00,0.00
12-31-2020,46009,Bon Homme County,Tabor Elementary,5.00,5.00,5.00,5.00,0.00,5.00,5.00,5.00,0.00,0.00,0.00
12-31-2021,46009,Bon Homme County,Tabor Elementary,10.00,10.00,10.00,10.00,0.00,10.00,10.00,10.00,0.00,0.00,0.00
12-31-2022,46009,Bon Homme County,Tabor Elementary,5.00,5.00,5.00,5.00,0.00,5.00,5.00,5.00,0.00,0.00,0.00
12-31-2023,46009,Bon Homme County,Tabor Elementary,9.00,9.00,9.00,9.00,0.00,9.00,9.00,9.00,0.00,0.00,0.00
12-31-2024,46009,Bon Homme County,Tabor Elementary,NA,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
12-31-2018,46009,Bon Homme County,Tyndall Elementary,22.00,16.00,22.00,22.00,0.00,22.00,22.00,22.00,0.00,0.00,0.00
12-31-2019,46009,Bon Homme County,Tyndall Elementary,12.00,11.00,12.00,12.00,0.00,12.00,12.00,12.00,0.00,0.00,0.00
12-31-2020,46009,Bon Homme County,Tyndall Elementary,28.00,26.00,28.00,27.00,0.00,27.00,27.00,27.00,0.00,0.00,1.00
12-31-2021,46009,Bon Homme County,Tyndall Elementary,19.00,18.00,19.00,19.00,0.00,19.00,19.00,19.00,0.00,0.00,0.00
12-31-2022,46009,Bon Homme County,Tyndall Elementary,31.00,30.00,30.00,30.00,0.00,30.00,30.00,30.00,0.00,0.00,1.00
12-31-2023,46009,Bon Homme County,Tyndall Elementary,28.00,25.00,27.00,28.00,0.00,28.00,27.00,27.00,0.00,0.00,1.00
12-31-2024,46009,Bon Homme County,Tyndall Elementary,35.00,34.00,34.00,34.00,0.00,34.00,31.00,31.00,0.00,1.00,3.00
12-31-2018,46009,Bon Homme County,Tyndall Middle School,39.00,23.00,38.00,0.00,37.00,0.00,0.00,0.00,37.00,0.00,1.00
12-31-2019,46009,Bon Homme County,Tyndall Middle School,NA,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
12-31-2020,46009,Bon Homme County,Tyndall Middle School,NA,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
12-31-2021,46009,Bon Homme County,Tyndall Middle School,NA,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
12-31-2022,46009,Bon Homme County,Tyndall Middle School,NA,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
12-31-2023,46009,Bon Homme County,Tyndall Middle School,NA,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
12-31-2024,46009,Bon Homme County,Tyndall Middle School,NA,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
12-31-2018,46011,Brookings County,Dakota Prairie Elementary,121.00,90.00,119.00,120.00,0.00,120.00,119.00,119.00,0.00,0.00,1.00
12-31-2019,46011,Brookings County,Dakota Prairie Elementary,98.00,85.00,98.00,98.00,0.00,98.00,97.00,97.00,0.00,0.00,0.00
12-31-2020,46011,Brookings County,Dakota Prairie Elementary,108.00,90.00,103.00,107.00,0.00,107.00,107.00,106.00,0.00,0.00,0.00
12-31-2021,46011,Brookings County,Dakota Prairie Elementary,106.00,96.00,102.00,106.00,0.00,106.00,106.00,106.00,0.00,0.00,0.00
12-31-2022,46011,Brookings County,Dakota Prairie Elementary,110.00,105.00,101.00,106.00,0.00,106.00,106.00,105.00,0.00,0.00,4.00
12-31-2023,46011,Brookings County,Dakota Prairie Elementary,134.00,126.00,131.00,126.00,0.00,126.00,125.00,126.00,0.00,2.00,1.00
12-31-2024,46011,Brookings County,Dakota Prairie Elementary,105.00,102.00,102.00,102.00,0.00,102.00,101.00,101.00,0.00,0.00,3.00
12-31-2018,46011,Brookings County,Deubrook Elementary,42.00,18.00,42.00,19.00,23.00,19.00,19.00,19.00,23.00,0.00,0.00
12-31-2019,46011,Brookings County,Deubrook Elementary,41.00,23.00,39.00,24.00,12.00,24.00,24.00,24.00,12.00,0.00,0.00
12-31-2020,46011,Brookings County,Deubrook Elementary,50.00,33.00,48.00,21.00,26.00,21.00,21.00,21.00,26.00,0.00,2.00
12-31-2021,46011,Brookings County,Deubrook Elementary,58.00,47.00,57.00,25.00,25.00,25.00,25.00,25.00,25.00,0.00,3.00
12-31-2022,46011,Brookings County,Deubrook Elementary,42.00,33.00,41.00,22.00,19.00,22.00,22.00,21.00,19.00,0.00,1.00
12-31-2023,46011,Brookings County,Deubrook Elementary,48.00,35.00,45.00,21.00,21.00,21.00,21.00,21.00,21.00,0.00,4.00
12-31-2024,46011,Brookings County,Deubrook Elementary,57.00,46.00,56.00,26.00,21.00,26.00,26.00,26.00,21.00,0.00,10.00
12-31-2018,46011,Brookings County,Elkton Elementary,52.00,37.00,47.00,28.00,24.00,28.00,27.00,26.00,24.00,0.00,1.00
12-31-2019,46011,Brookings County,Elkton Elementary,37.00,27.00,36.00,21.00,16.00,21.00,21.00,20.00,16.00,0.00,0.00
12-31-2020,46011,Brookings County,Elkton Elementary,56.00,41.00,53.00,35.00,21.00,35.00,35.00,34.00,21.00,0.00,0.00
12-31-2021,46011,Brookings County,Elkton Elementary,54.00,43.00,51.00,32.00,17.00,32.00,33.00,33.00,17.00,0.00,1.00
12-31-2022,46011,Brookings County,Elkton Elementary,48.00,41.00,45.00,23.00,19.00,23.00,22.00,22.00,19.00,1.00,1.00
12-31-2023,46011,Brookings County,Elkton Elementary,51.00,36.00,50.00,23.00,24.00,23.00,24.00,23.00,24.00,0.00,1.00
12-31-2024,46011,Brookings County,Elkton Elementary,48.00,39.00,44.00,22.00,19.00,22.00,22.00,22.00,19.00,0.00,4.00
12-31-2018,46011,Brookings County,George S. Mickelson Middle School,272.00,183.00,268.00,0.00,232.00,0.00,0.00,0.00,228.00,0.00,1.00
12-31-2019,46011,Brookings County,George S. Mickelson Middle School,251.00,195.00,245.00,0.00,234.00,0.00,0.00,0.00,233.00,0.00,3.00
12-31-2020,46011,Brookings County,George S. Mickelson Middle School,316.00,220.00,312.00,0.00,274.00,0.00,0.00,0.00,276.00,0.00,0.00
12-31-2021,46011,Brookings County,George S. Mickelson Middle School,236.00,161.00,224.00,0.00,180.00,0.00,0.00,0.00,177.00,0.00,0.00
12-31-2022,46011,Brookings County,George S. Mickelson Middle School,244.00,189.00,234.00,0.00,220.00,0.00,0.00,0.00,219.00,0.00,0.00
12-31-2023,46011,Brookings County,George S. Mickelson Middle School,259.00,205.00,248.00,0.00,216.00,0.00,0.00,0.00,217.00,0.00,0.00
12-31-2024,46011,Brookings County,George S. Mickelson Middle School,265.00,217.00,254.00,0.00,229.00,0.00,0.00,0.00,230.00,2.00,6.00
12-31-2018,46011,Brookings County,Hillcrest Elementary,78.00,54.00,73.00,72.00,0.00,73.00,74.00,65.00,0.00,0.00,6.00
12-31-2019,46011,Brookings County,Hillcrest Elementary,73.00,53.00,70.00,70.00,0.00,70.00,70.00,59.00,0.00,0.00,1.00
12-31-2020,46011,Brookings County,Hillcrest Elementary,83.00,65.00,77.00,78.00,0.00,77.00,77.00,77.00,0.00,0.00,5.00
12-31-2021,46011,Brookings County,Hillcrest Elementary,61.00,52.00,55.00,56.00,0.00,56.00,56.00,55.00,0.00,0.00,2.00
12-31-2022,46011,Brookings County,Hillcrest Elementary,83.00,79.00,82.00,81.00,0.00,82.00,82.00,81.00,0.00,0.00,1.00
12-31-2023,46011,Brookings County,Hillcrest Elementary,85.00,72.00,82.00,81.00,0.00,81.00,81.00,80.00,0.00,0.00,4.00
12-31-2024,46011,Brookings County,Hillcrest Elementary,91.00,77.00,84.00,84.00,0.00,83.00,82.00,78.00,0.00,0.00,3.00
12-31-2018,46011,Brookings County,Medary Elementary,98.00,68.00,92.00,94.00,0.00,95.00,97.00,96.00,0.00,0.00,3.00
12-31-2019,46011,Brookings County,Medary Elementary,77.00,60.00,72.00,72.00,0.00,72.00,71.00,70.00,0.00,1.00,4.00
12-31-2020,46011,Brookings County,Medary Elementary,95.00,80.00,89.00,89.00,0.00,87.00,88.00,82.00,0.00,0.00,6.00
12-31-2021,46011,Brookings County,Medary Elementary,84.00,74.00,83.00,81.00,0.00,83.00,83.00,82.00,0.00,0.00,1.00
12-31-2022,46011,Brookings County,Medary Elementary,83.00,77.00,82.00,82.00,0.00,82.00,81.00,81.00,0.00,0.00,2.00
12-31-2023,46011,Brookings County,Medary Elementary,74.00,67.00,73.00,72.00,0.00,72.00,72.00,72.00,0.00,0.00,1.00
12-31-2024,46011,Brookings County,Medary Elementary,89.00,74.00,81.00,84.00,0.00,84.00,85.00,84.00,0.00,0.00,2.00
12-31-2018,46011,Brookings County,Newdale Colony Elementary,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00
12-31-2019,46011,Brookings County,Newdale Colony Elementary,7.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.00
12-31-2020,46011,Brookings County,Newdale Colony Elementary,7.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,5.00
12-31-2021,46011,Brookings County,Newdale Colony Elementary,7.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
12-31-2022,46011,Brookings County,Newdale Colony Elementary,7.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
12-31-2023,46011,Brookings County,Newdale Colony Elementary,4.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00
12-31-2024,46011,Brookings County,Newdale Colony Elementary,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00
12-31-2018,46011,Brookings County,Norfeld Colony Elementary,6.00,2.00,6.00,5.00,1.00,5.00,5.00,5.00,1.00,0.00,0.00
12-31-2019,46011,Brookings County,Norfeld Colony Elementary,4.00,1.00,4.00,1.00,3.00,1.00,1.00,1.00,3.00,0.00,0.00
12-31-2020,46011,Brookings County,Norfeld Colony Elementary,3.00,0.00,3.00,2.00,1.00,2.00,2.00,2.00,1.00,0.00,0.00
12-31-2021,46011,Brookings County,Norfeld Colony Elementary,8.00,0.00,8.00,5.00,2.00,5.00,5.00,5.00,2.00,0.00,0.00
12-31-2022,46011,Brookings County,Norfeld Colony Elementary,3.00,0.00,3.00,0.00,2.00,0.00,0.00,0.00,2.00,0.00,1.00
12-31-2023,46011,Brookings County,Norfeld Colony Elementary,8.00,1.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.00
12-31-2024,46011,Brookings County,Norfeld Colony Elementary,9.00,3.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.00
12-31-2018,46011,Brookings County,Peace Lutheran School,NA,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
12-31-2019,46011,Brookings County,Peace Lutheran School,NA,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
12-31-2020,46011,Brookings County,Peace Lutheran School,NA,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
12-31-2021,46011,Brookings County,Peace Lutheran School,NA,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
12-31-2022,46011,Brookings County,Peace Lutheran School,NA,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
12-31-2023,46011,Brookings County,Peace Lutheran School,NA,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
12-31-2024,46011,Brookings County,Peace Lutheran School,8.00,8.00,8.00,8.00,0.00,8.00,7.00,8.00,0.00,0.00,0.00
12-31-2018,46011,Brookings County,Red Willow Colony School,2.00,0.00,2.00,2.00,0.00,2.00,2.00,2.00,0.00,0.00,0.00
12-31-2019,46011,Brookings County,Red Willow Colony School,6.00,3.00,4.00,2.00,0.00,2.00,2.00,2.00,0.00,0.00,2.00
12-31-2020,46011,Brookings County,Red Willow Colony School,2.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
12-31-2021,46011,Brookings County,Red Willow Colony School,3.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
12-31-2022,46011,Brookings County,Red Willow Colony School,6.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00
12-31-2023,46011,Brookings County,Red Willow Colony School,8.00,1.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.00
12-31-2024,46011,Brookings County,Red Willow Colony School,8.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.00
12-31-2018,46011,Brookings County,Redfield Middle School,96.00,63.00,94.00,47.00,47.00,47.00,47.00,47.00,47.00,0.00,2.00
12-31-2019,46011,Brookings County,Redfield Middle School,87.00,61.00,86.00,53.00,34.00,53.00,53.00,53.00,34.00,0.00,0.00
12-31-2020,46011,Brookings County,Redfield Middle School,121.00,88.00,119.00,63.00,56.00,64.00,64.00,64.00,55.00,0.00,1.00
12-31-2021,46011,Brookings County,Redfield Middle School,75.00,61.00,75.00,34.00,41.00,34.00,34.00,34.00,40.00,0.00,0.00
12-31-2022,46011,Brookings County,Redfield Middle School,102.00,88.00,102.00,58.00,43.00,58.00,57.00,58.00,43.00,0.00,0.00
12-31-2023,46011,Brookings County,Redfield Middle School,88.00,67.00,86.00,46.00,38.00,46.00,45.00,45.00,38.00,0.00,1.00
12-31-2024,46011,Brookings County,Redfield Middle School,27.00,21.00,25.00,0.00,24.00,0.00,0.00,0.00,24.00,0.00,2.00
12-31-2018,46011,Brookings County,Rolland Colony Elementary,3.00,0.00,3.00,0.00,3.00,0.00,0.00,0.00,3.00,0.00,0.00
12-31-2019,46011,Brookings County,Rolland Colony Elementary,4.00,0.00,2.00,1.00,0.00,1.00,2.00,2.00,0.00,0.00,0.00
12-31-2020,46011,Brookings County,Rolland Colony Elementary,3.00,0.00,1.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00
12-31-2021,46011,Brookings County,Rolland Colony Elementary,3.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
12-31-2022,46011,Brookings County,Rolland Colony Elementary,5.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
12-31-2023,46011,Brookings County,Rolland Colony Elementary,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
12-31-2024,46011,Brookings County,Rolland Colony Elementary,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
12-31-2018,46011,Brookings County,Sioux Valley Elementary,41.00,29.00,37.00,40.00,0.00,40.00,40.00,40.00,0.00,0.00,1.00
12-31-2019,46011,Brookings County,Sioux Valley Elementary,44.00,31.00,44.00,43.00,0.00,43.00,44.00,44.00,0.00,0.00,1.00
12-31-2020,46011,Brookings County,Sioux Valley Elementary,55.00,40.00,52.00,54.00,0.00,55.00,54.00,54.00,0.00,0.00,0.00
12-31-2021,46011,Brookings County,Sioux Valley Elementary,41.00,38.00,41.00,41.00,0.00,41.00,41.00,41.00,0.00,0.00,0.00
12-31-2022,46011,Brookings County,Sioux Valley Elementary,58.00,56.00,58.00,58.00,0.00,58.00,58.00,58.00,0.00,0.00,0.00
12-31-2023,46011,Brookings County,Sioux Valley Elementary,57.00,54.00,57.00,55.00,0.00,55.00,55.00,55.00,0.00,0.00,0.00
12-31-2024,46011,Brookings County,Sioux Valley Elementary,53.00,49.00,52.00,50.00,0.00,50.00,51.00,51.00,0.00,0.00,1.00
12-31-2018,46011,Brookings County,Sioux Valley Middle School,39.00,16.00,36.00,0.00,36.00,0.00,0.00,0.00,36.00,0.00,0.00
12-31-2019,46011,Brookings County,Sioux Valley Middle School,45.00,26.00,38.00,0.00,42.00,0.00,0.00,0.00,41.00,0.00,1.00
12-31-2020,46011,Brookings County,Sioux Valley Middle School,67.00,50.00,66.00,0.00,63.00,0.00,0.00,0.00,64.00,0.00,0.00
12-31-2021,46011,Brookings County,Sioux Valley Middle School,62.00,40.00,58.00,0.00,50.00,0.00,0.00,0.00,50.00,0.00,0.00
12-31-2022,46011,Brookings County,Sioux Valley Middle School,42.00,30.00,42.00,0.00,36.00,0.00,0.00,0.00,38.00,1.00,0.00
12-31-2023,46011,Brookings County,Sioux Valley Middle School,54.00,39.00,54.00,0.00,43.00,0.00,0.00,0.00,42.00,0.00,1.00
12-31-2024,46011,Brookings County,Sioux Valley Middle School,49.00,38.00,47.00,0.00,42.00,0.00,0.00,0.00,40.00,0.00,3.00
12-31-2018,46011,Brookings County,St. Thomas More Catholic School,NA,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
12-31-2019,46011,Brookings County,St. Thomas More Catholic School,15.00,13.00,15.00,14.00,0.00,14.00,14.00,14.00,0.00,0.00,0.00
12-31-2020,46011,Brookings County,St. Thomas More Catholic School,11.00,9.00,11.00,10.00,0.00,10.00,10.00,10.00,0.00,0.00,0.00
12-31-2021,46011,Brookings County,St. Thomas More Catholic School,15.00,14.00,15.00,14.00,0.00,14.00,15.00,15.00,0.00,0.00,0.00
12-31-2022,46011,Brookings County,St. Thomas More Catholic School,14.00,11.00,11.00,11.00,0.00,11.00,11.00,11.00,0.00,0.00,0.00
12-31-2023,46011,Brookings County,St. Thomas More Catholic School,18.00,17.00,17.00,17.00,0.00,17.00,17.00,17.00,0.00,0.00,0.00
12-31-2024,46011,Brookings County,St. Thomas More Catholic School,13.00,11.00,13.00,13.00,0.00,13.00,12.00,12.00,0.00,0.00,0.00
12-31-2018,46011,Brookings County,Volga Christian Elementary,7.00,5.00,7.00,3.00,3.00,3.00,3.00,3.00,3.00,0.00,0.00
12-31-2019,46011,Brookings County,Volga Christian Elementary,7.00,5.00,7.00,4.00,1.00,4.00,3.00,3.00,1.00,0.00,1.00
12-31-2020,46011,Brookings County,Volga Christian Elementary,10.00,9.00,10.00,6.00,4.00,6.00,6.00,6.00,4.00,0.00,0.00
12-31-2021,46011,Brookings County,Volga Christian Elementary,9.00,6.00,7.00,3.00,3.00,3.00,3.00,3.00,3.00,0.00,0.00
12-31-2022,46011,Brookings County,Volga Christian Elementary,14.00,13.00,14.00,9.00,4.00,9.00,9.00,9.00,4.00,0.00,1.00
12-31-2023,46011,Brookings County,Volga Christian Elementary,9.00,7.00,9.00,5.00,3.00,5.00,5.00,5.00,2.00,0.00,0.00
12-31-2024,46011,Brookings County,Volga Christian Elementary,13.00,10.00,12.00,8.00,2.00,8.00,8.00,8.00,2.00,0.00,3.00
12-31-2018,46011,Brookings County,Wagner Middle School,73.00,68.00,72.00,0.00,72.00,0.00,0.00,0.00,72.00,0.00,1.00
12-31-2019,46011,Brookings County,Wagner Middle School,55.00,52.00,55.00,0.00,55.00,0.00,0.00,0.00,55.00,0.00,0.00
12-31-2020,46011,Brookings County,Wagner Middle School,69.00,64.00,69.00,0.00,65.00,0.00,0.00,0.00,65.00,0.00,3.00
12-31-2021,46011,Brookings County,Wagner Middle School,73.00,68.00,73.00,0.00,72.00,0.00,0.00,0.00,72.00,0.00,0.00
12-31-2022,46011,Brookings County,Wagner Middle School,61.00,58.00,59.00,0.00,59.00,0.00,0.00,0.00,59.00,0.00,2.00
12-31-2023,46011,Brookings County,Wagner Middle School,78.00,74.00,74.00,0.00,74.00,0.00,0.00,0.00,74.00,0.00,4.00
12-31-2024,46011,Brookings County,Wagner Middle School,68.00,66.00,66.00,0.00,66.00,0.00,0.00,0.00,6.00,0.00,2.00
12-31-2018,46013,Brown County,Aberdeen Alternative Learning Center,NA,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
12-31-2019,46013,Brown County,Aberdeen Alternative Learning Center,NA,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
12-31-2020,46013,Brown County,Aberdeen Alternative Learning Center,NA,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
12-31-2021,46013,Brown County,Aberdeen Alternative Learning Center,NA,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
